"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC44","Pearson.est","tyrosine kinase inhibitor",-0.55477,-1.29,0.175,1336,0.547,"aminopurvalanol.a, NVP.TAE226, tivantinib, BMS.599626, AV.412, vandetanib, dasatinib",0.756961951313706,0.262012673666569,FALSE
"HCC44","Pearson.est","VEGFR inhibitor",-0.30144,-0.71,0.83,1391,1,"BMS.690514, ZM.306416, vandetanib, XL.647",0.0809219076239261,0,FALSE
"HCC44","Pearson.est","vitamin D receptor agonist",-0.59072,-1.4,0.109,1126,0.58,"alfacalcidol, ercalcitriol, tacalcitol",0.962573502059376,0.236572006437063,FALSE
"A549","Pearson.est","EGFR inhibitor",-0.2672,-0.658,0.889,795,1,"ARRY.334543, tyrphostin.AG.494, CNX.2006, BMS.690514, dacomitinib, poziotinib, gefitinib, vandetanib, XL.647, afatinib, PD.153035, WZ8040, tyrphostin.AG.1478, pelitinib, PD.168393, erlotinib, OSI.420, icotinib, WZ.4002, BMS.599626",0.0510982390297863,0,FALSE
"A549","Pearson.est","Abl kinase inhibitor",-0.57696,-1.42,0.0984,1115,0.573,"KW.2449, flumatinib, GZD824, ponatinib, nilotinib, metatinib, bosutinib, dasatinib",1.00700490156866,0.24184537803261,FALSE
"A549","Pearson.est","acetylcholine receptor agonist",-0.24936,-0.616,0.911,672,1,"tremorine, nicotine, pilocarpine",0.0404816230270017,0,FALSE
"A549","Pearson.est","acetylcholine receptor antagonist",0.28502,0.834,0.658,1037,0.775,"diphemanil, iododexetimide, hyoscyamine, darifenacin, dicycloverine, methscopolamine",0.181774106386044,0.11069829749369,FALSE
"A549","Pearson.est","adenosine receptor antagonist",0.26509,0.825,0.677,1066,0.745,"MRS.1220, SCH.58261, istradefylline, CGS.15943, sulmazole, theophylline, PSB.1115",0.169411331314856,0.127843727251707,FALSE
"A549","Pearson.est","adrenergic receptor agonist",-0.31283,-0.759,0.774,1030,1,"oxymetazoline, isoetharine, midodrine, buphenine, clenbuterol, isoxsuprine",0.111259039317107,0,FALSE
"A549","Pearson.est","adrenergic receptor antagonist",-0.38915,-0.962,0.515,788,0.978,"prazosin, oxprenolol, RS.17053, carvedilol, pindolol, idazoxan, naftidrofuryl, dronedarone, imiloxan, vincamine, levobunolol, atipamezole",0.288192770958809,0.00966114521239857,FALSE
"A549","Pearson.est","AKT inhibitor",0.39772,1.21,0.214,110,0.471,"GDC.0068, uprosertib, GSK2110183, MK.2206",0.669586226650809,0.326979092871104,FALSE
"A549","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.4207,-1.03,0.413,1444,0.95,"AZD3463",0.384049948343599,0.0222763947111523,FALSE
"A549","Pearson.est","androgen receptor antagonist",-0.77344,-1.89,0.0024,1389,0.147,"nilutamide, cyproterone.acetate, RU.58841",2.61978875828839,0.832682665251824,TRUE
"A549","Pearson.est","antioxidant",-0.59613,-1.47,0.0595,909,0.623,"taurine, chlorogenic.acid, mesna, trolox, rutin",1.22548303427145,0.20551195334083,FALSE
"A549","Pearson.est","AP inhibitor",0.53398,1.57,0.0391,678,0.187,"embelin, idronoxil, tanshinone.i, birinapant, GDC.0152, LCL.161",1.40782324260413,0.728158393463501,TRUE
"A549","Pearson.est","ATPase inhibitor",-0.5111,-1.26,0.201,1119,0.812,"digitoxin, digoxin, blebbistatin...., ouabain, digitoxigenin",0.696803942579511,0.0904439707588247,FALSE
"A549","Pearson.est","Aurora kinase inhibitor",-0.29338,-0.729,0.819,884,0.998,"MK.5108, hesperadin, SNS.314, alisertib, MLN.8054, KW.2449, CYC116, AT.9283, CCT129202, AMG900, PF.03814735",0.0867160982395816,0.000869458712628891,FALSE
"A549","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.5828,-1.46,0.0896,1089,0.579,"tilmicosin, dirithromycin, valnemulin, radezolid, tedizolid",1.04769199033787,0.237321436272564,FALSE
"A549","Pearson.est","bacterial DNA gyrase inhibitor",-0.48335,-1.19,0.256,1433,0.849,"finafloxacin",0.59176003468815,0.0710923097560473,FALSE
"A549","Pearson.est","BCL inhibitor",0.27012,0.791,0.749,133,0.756,"ABT.737, oridonin, HA14.1",0.125518182300534,0.121478204498793,FALSE
"A549","Pearson.est","Bcr.Abl kinase inhibitor",-0.63302,-1.56,0.0375,1144,0.83,"flumatinib, GZD824, ponatinib, nilotinib, metatinib, bosutinib, dasatinib",1.42596873227228,0.0809219076239261,FALSE
"A549","Pearson.est","benzodiazepine receptor agonist",-0.3097,-0.761,0.781,1161,1,"lorazepam, CGS.20625, ivermectin, eprinomectin",0.1073489661227,0,FALSE
"A549","Pearson.est","bromodomain inhibitor",0.85058,2.55,0,190,0.00497,"I.BET151, OTX015, PFI.1, JQ1...., I.BET.762",Inf,2.30364361126667,TRUE
"A549","Pearson.est","calcium channel blocker",-0.20252,-0.499,0.988,1312,0.978,"cinnarazine",0.00524305541237188,0.00966114521239857,FALSE
"A549","Pearson.est","CC chemokine receptor antagonist",-0.39894,-0.992,0.494,1406,0.931,"navarixin",0.306273051076353,0.0310503190186574,FALSE
"A549","Pearson.est","CDK inhibitor",-0.54502,-1.35,0.122,1097,0.576,"CR8..R., NU6027, aminopurvalanol.a, JNJ.7706621, R547, abemaciclib, kenpaullone, PHA.848125, palbociclib, AZD5438, BMS.265246",0.913640169325252,0.239577516576788,FALSE
"A549","Pearson.est","CHK inhibitor",0.51839,1.55,0.0517,11,0.152,"PF.477736",1.28650945690606,0.818156412055227,FALSE
"A549","Pearson.est","cyclooxygenase inhibitor",-0.24007,-0.585,0.95,947,1,"piroxicam, meloxicam, acetylsalicylsalicylic.acid, tepoxalin, FR.122047, ketoprofen, indoprofen, tryptanthrin",0.0222763947111523,0,FALSE
"A549","Pearson.est","cytochrome P450 inhibitor",-0.58287,-1.44,0.078,934,0.574,"metyrapone, cobicistat, eplerenone, itraconazole",1.10790539730952,0.241088107602027,FALSE
"A549","Pearson.est","DNA alkylating agent",-0.44312,-1.1,0.352,764,0.964,"temozolomide, ifosfamide, dacarbazine, cyclophosphamide, melphalan, TH.302, carboplatin, carmustine, streptozotocin, mitomycin.c",0.453457336521869,0.0159229660971692,FALSE
"A549","Pearson.est","DNA inhibitor",-0.36606,-0.9,0.605,974,0.985,"melphalan, oxaliplatin, carboplatin, nimorazole, tirapazamine, valrubicin, carmustine, teroxirone",0.218244625347531,0.00656376950238827,FALSE
"A549","Pearson.est","DNA methyltransferase inhibitor",0.38071,1.16,0.245,23,0.498,"SGI.1027",0.610833915635468,0.302770657240282,FALSE
"A549","Pearson.est","DNA polymerase inhibitor",-0.30727,-0.757,0.774,1262,0.998,"idoxuridine, foscarnet",0.111259039317107,0.000869458712628891,FALSE
"A549","Pearson.est","DNA synthesis inhibitor",-0.54645,-1.35,0.149,1216,0.576,"CB.10.277, artesunate, floxuridine, mitomycin.c, cyclocytidine, anisomycin",0.826813731587726,0.239577516576788,FALSE
"A549","Pearson.est","dopamine receptor antagonist",-0.44472,-1.07,0.377,1145,0.938,"oxiperomide, amisulpride, piperacetazine, remoxipride, acetophenazine, mesoridazine, UH.232...., raclopride",0.423658649794207,0.0277971616209356,FALSE
"A549","Pearson.est","estrogen receptor agonist",-0.33536,-0.825,0.714,1156,1,"estradiol, estrone",0.146301788223826,0,FALSE
"A549","Pearson.est","estrogen receptor antagonist",0.68394,2.06,0.0166,1,0.072,"toremifene",1.77989191195995,1.14266750356873,TRUE
"A549","Pearson.est","FGFR inhibitor",-0.22677,-0.552,0.967,1381,0.972,"AZD4547",0.0145735259169983,0.0123337350737254,FALSE
"A549","Pearson.est","FLT3 inhibitor",-0.36625,-0.891,0.618,769,0.955,"pacritinib, ENMD.2076, gilteritinib, TG.101348, tandutinib, KW.2449, GTP.14564, ponatinib, midostaurin, quizartinib",0.209011524911184,0.0199966284162537,FALSE
"A549","Pearson.est","glucocorticoid receptor agonist",-0.55593,-1.37,0.134,1014,0.609,"methylprednisolone, dexamethasone.acetate, prednisolone, deflazacort, halcinonide, fludroxycortide, triamcinolone, flumethasone.pivalate, rimexolone, fluticasone.propionate, desonide, flumethasone, prednisolone.acetate, beclomethasone.dipropionate, ciclesonide, halobetasol.propionate, fluocinolone.acetonide",0.872895201635192,0.215382707367125,FALSE
"A549","Pearson.est","glutamate receptor antagonist",0.2729,0.834,0.649,161,0.775,"felbamate, CPP, CGP.37849",0.187755303199631,0.11069829749369,FALSE
"A549","Pearson.est","glycogen synthase kinase inhibitor",-0.3269,-0.809,0.725,1318,0.999,"TWS.119, kenpaullone",0.139661993429006,0.000434511774017692,FALSE
"A549","Pearson.est","growth factor receptor inhibitor",-0.63016,-1.54,0.0481,1371,0.708,"PHA.848125, AZD3463",1.31785492362617,0.149966742310231,FALSE
"A549","Pearson.est","HCV inhibitor",-0.36842,-0.904,0.603,855,1,"narlaprevir, Ro.9187, mericitabine",0.219682687859849,0,FALSE
"A549","Pearson.est","HDAC inhibitor",0.58289,1.79,0.024,248,0.119,"M.344, vorinostat, PCI.24781, tacedinaline, nexturastat.a, R306465, chidamide, NSC.3852, panobinostat, romidepsin, ACY.1215, trichostatin.a, pyroxamide, JNJ.26481585",1.61978875828839,0.924453038607469,TRUE
"A549","Pearson.est","histamine receptor antagonist",-0.252,-0.606,0.93,979,1,"zolantidine, cimetidine, tiotidine, BF2.649, pheniramine, terfenadine, nizatidine",0.0315170514460649,0,FALSE
"A549","Pearson.est","HMGCR inhibitor",0.33495,0.984,0.497,965,0.656,"pitavastatin, simvastatin, atorvastatin, mevastatin, lovastatin, fluvastatin",0.303643611266668,0.18309616062434,FALSE
"A549","Pearson.est","HSP inhibitor",-0.33644,-0.82,0.707,1049,1,"BIIB021, NVP.AUY922, PU.H71, ganetespib, SNX.2112, tanespimycin",0.150580586203101,0,FALSE
"A549","Pearson.est","JAK inhibitor",-0.44934,-1.09,0.35,1102,0.953,"CEP.33779, AT.9283, AZ960, WHI.P154, TG.101209, filgotinib",0.455931955649724,0.0209070993616736,FALSE
"A549","Pearson.est","KIT inhibitor",-0.30175,-0.732,0.823,1420,1,"KI.8751, dasatinib",0.0846001647877302,0,FALSE
"A549","Pearson.est","MDM inhibitor",-0.64964,-1.59,0.0238,1069,1,"serdemetan, nutlin.3, CGM097, idasanutlin, RITA",1.62342304294349,0,FALSE
"A549","Pearson.est","MEK inhibitor",-0.40769,-1,0.461,854,0.939,"U.0126, PD.184352, trametinib, Ro.4987655, PD.198306, selumetinib, TAK.733, PD.0325901, refametinib, AZD8330, PD.318088, arctigenin, nobiletin",0.336299074610352,0.0273344077338891,FALSE
"A549","Pearson.est","MET inhibitor",-0.3784,-0.926,0.574,804,1,"PHA.665752, NVP.BVU972, LY2801653, PF.04217903",0.241088107602027,0,FALSE
"A549","Pearson.est","microtubule inhibitor",-0.41579,-1.01,0.449,810,0.942,"vinblastine, cabazitaxel, secnidazole, D.64131, cytochalasin.b, podophyllotoxin",0.347753658996677,0.0259490972071227,FALSE
"A549","Pearson.est","mTOR inhibitor",-0.60826,-1.51,0.0639,958,0.681,"everolimus, OSI.027, deforolimus, PI.103, LY303511, PKI.179, palomid.529, voxtalisib, temsirolimus, WYE.125132, XL388, PP242, AZD2014, sirolimus, LY3023414, GSK2126458, NVP.BEZ235, GDC.0980, AZD8055, WAY.600, ku.0063794, MLN0128, SB.2343, WYE.354, torin.1",1.1944991418416,0.166852888087215,FALSE
"A549","Pearson.est","NFkB pathway inhibitor",0.25891,0.766,0.781,304,0.749,"parthenolide...., Ro.106.9920, parthenolide, bortezomib, bindarit, curcumin, tyloxapol",0.1073489661227,0.125518182300534,FALSE
"A549","Pearson.est","opioid receptor agonist",-0.49664,-1.2,0.251,830,0.864,"BW.180C, spiradoline, salvinorin.a, cebranopadol, trimebutine",0.600326278518962,0.0634862575211067,FALSE
"A549","Pearson.est","p38 MAPK inhibitor",-0.23173,-0.57,0.953,598,0.978,"CMPD.1, SB.242235, TAK.715, VX.702, skepinone.l",0.0209070993616736,0.00966114521239857,FALSE
"A549","Pearson.est","PARP inhibitor",-0.41165,-1.03,0.443,1437,0.95,"E7449",0.35359627377693,0.0222763947111523,FALSE
"A549","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.37088,-0.91,0.597,1342,1,"CP.673451, KI.8751, crenolanib, dasatinib",0.224025668870631,0,FALSE
"A549","Pearson.est","phosphatase inhibitor",-0.25892,-0.637,0.898,1410,1,"mycophenolic.acid",0.0467236633326956,0,FALSE
"A549","Pearson.est","phosphodiesterase inhibitor",-0.33559,-0.817,0.715,1308,1,"zardaverine, YM.976",0.145693958198919,0,FALSE
"A549","Pearson.est","PI3K inhibitor",-0.46642,-1.14,0.297,993,0.925,"PI.103, LY303511, YM.201636, BGT226, PKI.179, voxtalisib, PI3K.IN.2, TG.100713, LY3023414, GDC.0941, GSK2126458, ZSTK.474, NVP.BEZ235, GDC.0980, SB.2343",0.527243550682788,0.0338582672609674,FALSE
"A549","Pearson.est","PLK inhibitor",-0.46077,-1.14,0.309,763,0.925,"HMN.214, BI.2536, GSK461364, volasertib, rigosertib, GW.843682X",0.510041520575165,0.0338582672609674,FALSE
"A549","Pearson.est","potassium channel blocker",-0.51452,-1.25,0.186,1203,0.795,"ibutilide, ML133",0.730487055782084,0.0996328713435297,FALSE
"A549","Pearson.est","PPAR receptor agonist",0.5059,1.57,0.0432,719,0.187,"pterostilbene, clofibrate, GW.501516, ciprofibrate, fenofibrate, S26948, oleoylethanolamide",1.36451625318509,0.728158393463501,TRUE
"A549","Pearson.est","progesterone receptor agonist",-0.41685,-1.02,0.445,1051,0.946,"dienogest, tanaproget, melengestrol.acetate",0.351639989019068,0.0241088635982073,FALSE
"A549","Pearson.est","proteasome inhibitor",0.51258,1.55,0.0783,231,0.152,"ONX.0914, carfilzomib, delanzomib, oprozomib, bortezomib",1.10623823794206,0.818156412055227,FALSE
"A549","Pearson.est","protein synthesis inhibitor",-0.49133,-1.2,0.219,1210,0.864,"emetine, brefeldin.a, methacycline, cycloheximide, mercaptopurine, florfenicol",0.659555885159882,0.0634862575211067,FALSE
"A549","Pearson.est","protein tyrosine kinase inhibitor",-0.3291,-0.813,0.708,1083,1,"NVP.TAE226, mubritinib, BMS.599626",0.149966742310231,0,FALSE
"A549","Pearson.est","RAF inhibitor",0.39358,1.15,0.268,154,0.468,"vemurafenib, TAK.632, regorafenib, AZ.628",0.571865205971211,0.329754146925876,FALSE
"A549","Pearson.est","RET tyrosine kinase inhibitor",0.35506,1.05,0.376,936,0.584,"regorafenib, sorafenib, sunitinib, cabozantinib, apatinib, vandetanib",0.424812155072339,0.233587152887601,FALSE
"A549","Pearson.est","retinoid receptor agonist",0.65541,1.94,0.024,318,0.0828,"fenretinide, adapalene, adarotene, tamibarotene, AM.580, CD.437",1.61978875828839,1.08196966321512,TRUE
"A549","Pearson.est","ribonucleotide reductase inhibitor",-0.26455,-0.646,0.899,894,1,"cladribine, clofarabine, triapine, gemcitabine",0.0462403082667712,0,FALSE
"A549","Pearson.est","serotonin receptor agonist",-0.5982,-1.48,0.0652,1362,0.682,"aripiprazole, ipsapirone",1.18575240426808,0.166215625343521,FALSE
"A549","Pearson.est","serotonin receptor antagonist",-0.23574,-0.578,0.932,1296,0.989,"RS.16566, aripiprazole",0.0305840876460186,0.0048037084028206,FALSE
"A549","Pearson.est","sodium channel blocker",-0.36995,-0.905,0.586,1323,1,"A.803467, ajmaline, butamben",0.232102383981909,0,FALSE
"A549","Pearson.est","src inhibitor",-0.43544,-1.08,0.359,1397,0.945,"bosutinib, dasatinib",0.444905551421681,0.0245681914907371,FALSE
"A549","Pearson.est","sterol demethylase inhibitor",-0.36538,-0.892,0.601,670,0.977,"terconazole, sulconazole, lanoconazole, ketoconazole",0.22112552799726,0.0101054362812269,FALSE
"A549","Pearson.est","TGF beta receptor inhibitor",0.29126,0.868,0.58,1028,0.824,"LY2109761, D.4476, SB.525334, SB.431542, repsox, adaprev",0.236572006437063,0.0840727883028842,FALSE
"A549","Pearson.est","thymidylate synthase inhibitor",-0.5782,-1.41,0.0883,1253,0.548,"ftorafur, raltitrexed, carmofur",1.05403929642243,0.261219441515631,FALSE
"A549","Pearson.est","topoisomerase inhibitor",-0.44189,-1.11,0.347,1319,0.975,"exatecan.mesylate, teniposide, voreloxin, amsacrine, fleroxacin, idarubicin, TAS.103",0.459670525209126,0.0109953843014632,FALSE
"A549","Pearson.est","tubulin polymerization inhibitor",-0.42805,-1.05,0.396,810,0.961,"vinblastine, fenbendazole, dolastatin.10, plinabulin, albendazole, taltobulin, docetaxel, ABT.751, CYT.997, BNC105, parbendazole, epothilone.d, combretastatin.A.4, KX2.391, podophyllotoxin, verubulin, epothilone.b",0.402304814074488,0.0172766123314547,FALSE
"A549","Pearson.est","tyrosine kinase inhibitor",-0.26078,-0.626,0.902,833,1,"cabozantinib, hypericin, apatinib, vandetanib, UNC2250, NVP.TAE226, GTP.14564, aminopurvalanol.a, mubritinib, BMS.599626, dasatinib",0.0447934624580583,0,FALSE
"A549","Pearson.est","VEGFR inhibitor",-0.24381,-0.595,0.933,603,1,"tivozanib, sunitinib, SAR131675, semaxanib, SU014813, AEE788, motesanib, foretinib, PD.173074, TG.100572, ENMD.2076, RAF265, cabozantinib, nintedanib, BMS.690514, cediranib, vandetanib, ZM.306416, vatalanib, XL.647, telatinib, lucitanib, MGCD.265, KI.8751",0.0301183562535,0,FALSE
"A549","Pearson.est","vitamin D receptor agonist",-0.32022,-0.782,0.742,840,1,"alfacalcidol, ercalcitriol, tacalcitol",0.129596094720973,0,FALSE
"H1703","Pearson.est","EGFR inhibitor",0.82362,2.03,0,57,0.0668,"poziotinib, AZD8931, gefitinib, dacomitinib, XL.647, neratinib, afatinib, canertinib, lapatinib, erlotinib, osimertinib, BIBU.1361, AST.1306, pelitinib, BMS.690514, PD.153035, vandetanib, CUDC.101, tucatinib, icotinib, BMS.599626, ARRY.334543, PD.168393, WZ8040",Inf,1.17522353752445,TRUE
"H1703","Pearson.est","Abl kinase inhibitor",0.46962,1.2,0.265,104,0.877,"dasatinib, ZM.306416, bosutinib",0.576754126063192,0.0570004066339595,FALSE
"H1703","Pearson.est","acetylcholine receptor agonist",-0.28411,-0.709,0.807,1007,0.904,"nefiracetam, xanomeline, oxiracetam",0.0931264652779296,0.0438315695246367,FALSE
"H1703","Pearson.est","acetylcholine receptor antagonist",-0.56334,-1.38,0.126,1032,0.534,"diphemanil, darifenacin, iododexetimide, methscopolamine",0.899629454882437,0.272458742971444,FALSE
"H1703","Pearson.est","adenosine receptor antagonist",0.68445,1.73,0.0294,170,0.216,"CGS.15943, MRS.1220, SCH.58261, PSB.1115",1.53165266958784,0.665546248849069,TRUE
"H1703","Pearson.est","adrenergic receptor agonist",0.26044,0.654,0.893,150,0.977,"ritodrine, oxymetazoline, isoxsuprine",0.0491485411114536,0.0101054362812269,FALSE
"H1703","Pearson.est","adrenergic receptor antagonist",-0.30126,-0.735,0.782,1286,0.912,"metoprolol, carvedilol, pindolol",0.106793246940152,0.0400051616715838,FALSE
"H1703","Pearson.est","AKT inhibitor",0.4272,1.06,0.381,414,0.769,"uprosertib, triciribine, AZD5363, GDC.0068, CCT128930, MK.2206, GSK2110183, palomid.529",0.419075024324381,0.114073660198569,FALSE
"H1703","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.20058,0.526,0.968,523,1,"GW.788388, SB.505124, brigatinib, alectinib, AZD3463, CEP.37440, AP26113, NVP.TAE684",0.0141246426916063,0,FALSE
"H1703","Pearson.est","androgen receptor antagonist",-0.47712,-1.16,0.296,688,0.661,"cyproterone.acetate, bicalutamide, enzalutamide, RU.58841, nilutamide, flutamide",0.528708288941061,0.17979854051436,FALSE
"H1703","Pearson.est","antioxidant",0.4485,1.12,0.306,44,0.921,"mesna",0.51427857351842,0.0357403698031511,FALSE
"H1703","Pearson.est","AP inhibitor",-0.40077,-0.989,0.48,1417,0.77,"idronoxil",0.318758762624413,0.113509274827518,FALSE
"H1703","Pearson.est","ATPase inhibitor",-0.61923,-1.51,0.0802,984,0.498,"evodiamine, blebbistatin...., ouabain, omeprazole, k.strophanthidin, thonzonium, digitoxin, digitoxigenin, digoxin, oligomycin.a",1.09582563171584,0.302770657240282,FALSE
"H1703","Pearson.est","Aurora kinase inhibitor",-0.63111,-1.57,0.0538,988,0.41,"hesperadin, TAK.901, alisertib, KW.2449, MK.5108, CCT137690, MK.8745, tozasertib, danusertib, barasertib.HQPA, AT.9283, aurora.a.inhibitor.i, ZM.447439, SNS.314, PF.03814735, AMG900, barasertib",1.26921772433361,0.387216143280265,FALSE
"H1703","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.21224,0.54,0.954,432,1,"tedizolid, azithromycin, azalomycin.b, tilmicosin",0.0204516252959049,0,FALSE
"H1703","Pearson.est","bacterial DNA gyrase inhibitor",0.31223,0.796,0.693,46,0.932,"finafloxacin",0.159266765388193,0.0305840876460186,FALSE
"H1703","Pearson.est","BCL inhibitor",-0.32548,-0.794,0.711,776,0.916,"venetoclax, navitoclax, ABT.737, HA14.1, TW.37, oridonin",0.148130399270234,0.0381045263321496,FALSE
"H1703","Pearson.est","Bcr.Abl kinase inhibitor",0.40935,1.03,0.421,104,0.744,"dasatinib, bosutinib",0.375717904164332,0.128427064454121,FALSE
"H1703","Pearson.est","benzodiazepine receptor agonist",0.17979,0.456,0.991,1190,0.99,"piperazine, CL.218872, lorazepam, zaleplon, ivermectin, eprinomectin, gamma.aminobutyric.acid, ZK.93423, CGS.20625, temazepam, bentazepam, nefiracetam, indiplon",0.00392634551472468,0.00436480540245009,FALSE
"H1703","Pearson.est","bromodomain inhibitor",0.39459,0.993,0.423,879,0.705,"JQ1...., OTX015, I.BET.762, I.BET151, bromosporine, PFI.1",0.373659632624958,0.151810883008601,FALSE
"H1703","Pearson.est","calcium channel blocker",-0.32585,-0.795,0.738,1060,0.939,"penfluridol, pranidipine, SR.33805, carboxyamidotriazole",0.131943638176958,0.0273344077338891,FALSE
"H1703","Pearson.est","CC chemokine receptor antagonist",-0.3392,-0.827,0.648,1261,0.911,"MK.0812, UNBS.5162",0.188424994129407,0.0404816230270017,FALSE
"H1703","Pearson.est","CDK inhibitor",0.19668,0.494,0.975,237,1,"indirubin, alvocidib, P276.00, TG.02, AZD5438",0.0109953843014632,0,FALSE
"H1703","Pearson.est","CHK inhibitor",-0.34312,-0.832,0.652,1110,0.929,"SB.218078, PF.477736",0.18575240426808,0.0319842860063582,FALSE
"H1703","Pearson.est","cyclooxygenase inhibitor",-0.39138,-0.977,0.459,1370,0.765,"tepoxalin, suxibuzone, AM.404, naproxen",0.338187314462739,0.116338564846382,FALSE
"H1703","Pearson.est","cytochrome P450 inhibitor",-0.35725,-0.876,0.594,1104,0.9,"clotrimazole, metyrapone, cobicistat",0.226213555018806,0.0457574905606751,FALSE
"H1703","Pearson.est","DNA alkylating agent",-0.49277,-1.19,0.25,1080,0.666,"TH.302, mitomycin.c, carboplatin, satraplatin, cisplatin, dianhydrogalactitol, melphalan",0.602059991327962,0.176525770829699,FALSE
"H1703","Pearson.est","DNA inhibitor",-0.4796,-1.14,0.32,1122,0.671,"tirapazamine, pibenzimol, carboplatin, valrubicin, melphalan, chlorambucil",0.494850021680094,0.173277479831008,FALSE
"H1703","Pearson.est","DNA methyltransferase inhibitor",0.46029,1.17,0.309,210,0.872,"azacitidine, decitabine, fdcyd",0.510041520575165,0.0594835150674328,FALSE
"H1703","Pearson.est","DNA polymerase inhibitor",-0.28929,-0.712,0.794,1123,0.921,"menadione, cephalomannine",0.100179497572904,0.0357403698031511,FALSE
"H1703","Pearson.est","DNA synthesis inhibitor",-0.53567,-1.33,0.158,1157,0.518,"enocitabine, mitomycin.c, estramustine.phosphate, azodicarbonamide, cisplatin, artemisinin",0.801342913045577,0.285670240254767,FALSE
"H1703","Pearson.est","dopamine receptor antagonist",0.42894,1.08,0.385,221,0.822,"domperidone, clebopride, lurasidone, acetophenazine, mesoridazine, oxiperomide",0.414539270491499,0.0851281824599496,FALSE
"H1703","Pearson.est","estrogen receptor agonist",0.35167,0.923,0.518,198,0.768,"erteberel, levonorgestrel, ethinyl.estradiol",0.285670240254767,0.114638779968488,FALSE
"H1703","Pearson.est","estrogen receptor antagonist",0.43335,1.1,0.331,111,0.833,"clomifene, raloxifene",0.480172006224281,0.0793549985932124,FALSE
"H1703","Pearson.est","FGFR inhibitor",-0.58078,-1.4,0.121,1216,0.536,"regorafenib, lenvatinib, dovitinib, nintedanib, erdafitinib",0.91721462968355,0.27083521030723,FALSE
"H1703","Pearson.est","FLT3 inhibitor",-0.41291,-0.997,0.472,1036,0.812,"KW.2449, tyrphostin.AG.1296, tozasertib, quizartinib, sorafenib, TG.101348, midostaurin, dovitinib",0.326058001365912,0.0904439707588247,FALSE
"H1703","Pearson.est","glucocorticoid receptor agonist",0.55382,1.41,0.0874,295,0.618,"hydrocortisone, triamcinolone.acetonide, ciclesonide, fluocinolone.acetonide, flumethasone.pivalate, desonide, difluprednate, methylprednisolone, dexamethasone.acetate, fludroxycortide, prednisolone, flumethasone, halobetasol.propionate",1.0584885673656,0.209011524911184,FALSE
"H1703","Pearson.est","glutamate receptor antagonist",0.39271,1.01,0.427,340,0.708,"diazooxonorleucine, SIB.1757, CGP.37849, IEM1754, kynurenic.acid, latrepirdine, CPP",0.369572124974976,0.149966742310231,FALSE
"H1703","Pearson.est","glycogen synthase kinase inhibitor",0.33722,0.85,0.618,152,0.869,"indirubin, LY2090314",0.209011524911184,0.0609802235513335,FALSE
"H1703","Pearson.est","growth factor receptor inhibitor",0.30297,0.771,0.676,71,0.942,"GSK1904529A",0.170053304058364,0.0259490972071227,FALSE
"H1703","Pearson.est","HCV inhibitor",-0.35152,-0.864,0.612,1038,0.896,"Ro.9187, mericitabine, narlaprevir",0.213248577854439,0.0476919903378748,FALSE
"H1703","Pearson.est","HDAC inhibitor",-0.19195,-0.471,0.99,677,0.986,"trichostatin.a, AR.42, vorinostat, M.344, R306465, nexturastat.a, RGFP966, mocetinostat, dacinostat, NSC.3852, ACY.1215, SB.939, belinostat, pyroxamide, RG2833, entinostat, resminostat, scriptaid, chidamide",0.00436480540245009,0.0061230850587888,FALSE
"H1703","Pearson.est","histamine receptor antagonist",0.29217,0.733,0.753,181,0.936,"ranitidine, terfenadine, levocetirizine, astemizole",0.123205023799299,0.0287241512618947,FALSE
"H1703","Pearson.est","HMGCR inhibitor",-0.94383,-2.26,0,1408,0,"fluvastatin, mevastatin, atorvastatin, pitavastatin",Inf,Inf,TRUE
"H1703","Pearson.est","HSP inhibitor",-0.52095,-1.28,0.211,1069,0.584,"PU.H71, SNX.2112, NVP.AUY922, ganetespib, NMS.E973",0.675717544702307,0.233587152887601,FALSE
"H1703","Pearson.est","JAK inhibitor",-0.27921,-0.678,0.842,1154,0.921,"tozasertib, ruxolitinib, AT.9283, TG.101348, PRT062070",0.0746879085003505,0.0357403698031511,FALSE
"H1703","Pearson.est","KIT inhibitor",-0.50547,-1.24,0.232,1180,0.598,"telatinib, cediranib, regorafenib, sorafenib, midostaurin, motesanib, lenvatinib, pazopanib",0.6345120151091,0.223298816011589,FALSE
"H1703","Pearson.est","MDM inhibitor",-0.37108,-0.901,0.586,1121,0.882,"AMG.232, serdemetan",0.232102383981909,0.0545314148681803,FALSE
"H1703","Pearson.est","MEK inhibitor",0.84685,2.18,0,107,0.0169,"trametinib, AS.703026, cobimetinib, AZD8330, TAK.733, PD.0325901, selumetinib, Ro.4987655, MEK162, PD.318088, refametinib, PD.198306, PD.184352",Inf,1.77211329538633,TRUE
"H1703","Pearson.est","MET inhibitor",-0.40727,-1,0.442,1126,0.836,"LY2801653, AMG458",0.354577730650908,0.0777937225609836,FALSE
