"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC44","Pearson.est","tubulin polymerization inhibitor",-0.18012,-0.455,0.988,1157,0.99,"albendazole, BNC105, verubulin, vinblastine, fosbretabulin",0.00524305541237188,0.00436480540245009,FALSE
"HCC44","Pearson.est","tyrosine kinase inhibitor",0.24228,0.625,0.899,134,1,"rheochrysidin, tyrphostin.A9, regorafenib",0.0462403082667712,0,FALSE
"HCC44","Pearson.est","VEGFR inhibitor",0.40815,1.04,0.393,295,0.996,"AEE788, lenvatinib, regorafenib, pazopanib, ZM.306416, telatinib, SAR131675, dovitinib, foretinib, TG.100572, orantinib, nintedanib, cediranib",0.405607449624573,0.00174066157630127,FALSE
"HCC44","Pearson.est","vitamin D receptor agonist",0.41803,1.05,0.383,267,1,"doxercalciferol, maxacalcitol, paricalcitol",0.416801226031377,0,FALSE
"A549","Pearson.est","EGFR inhibitor",-0.18472,-0.499,0.982,1189,1,"CNX.2006, CGP.52411, BIBU.1361, CP.724714, lapatinib, PD.168393, salvianolic.acid.B, WZ8040, WZ.4002",0.00788851221305034,0,FALSE
"A549","Pearson.est","Abl kinase inhibitor",-0.27754,-0.766,0.708,1399,0.865,"nilotinib, KW.2449",0.149966742310231,0.0629838925351858,FALSE
"A549","Pearson.est","acetylcholine receptor agonist",0.35199,0.907,0.544,455,0.896,"nefiracetam, xanomeline, pilocarpine",0.26440110030182,0.0476919903378748,FALSE
"A549","Pearson.est","acetylcholine receptor antagonist",0.73994,1.89,0.0136,381,0.323,"iododexetimide, methscopolamine, diphemanil, darifenacin, hyoscyamine, dicycloverine",1.86646109162978,0.490797477668897,FALSE
"A549","Pearson.est","adenosine receptor antagonist",0.30053,0.758,0.751,264,1,"CGS.15943, MRS.1220",0.124360062995832,0,FALSE
"A549","Pearson.est","adrenergic receptor agonist",0.49291,1.23,0.241,466,0.968,"methyldopa, ritodrine, xylazine, clenbuterol, midodrine, metaraminol, terbutaline, oxymetazoline, A61603",0.617982957425132,0.0141246426916063,FALSE
"A549","Pearson.est","adrenergic receptor antagonist",0.37796,0.956,0.495,354,0.911,"idazoxan, metoprolol, atenolol...., prazosin, oxprenolol, propranolol, RS.17053",0.305394801066431,0.0404816230270017,FALSE
"A549","Pearson.est","AKT inhibitor",-0.32016,-0.864,0.602,1196,0.795,"AZD5363, A.674563, AT7867",0.220403508742175,0.0996328713435297,FALSE
"A549","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.45548,1.17,0.285,440,0.874,"lorlatinib, CEP.37440, GW.788388, NVP.TAE684, DMH1, SB.505124, AP26113",0.54515513999149,0.058488567365597,FALSE
"A549","Pearson.est","androgen receptor antagonist",0.4047,1.01,0.435,487,0.923,"enzalutamide, cyproterone.acetate, bicalutamide, flutamide",0.361510743045363,0.0347982989740879,FALSE
"A549","Pearson.est","antioxidant",-0.46539,-1.24,0.21,1135,0.876,"trolox, mesna, chlorogenic.acid, rutin",0.677780705266081,0.0574958938319193,FALSE
"A549","Pearson.est","AP inhibitor",0.18863,0.473,0.978,1176,1,"tanshinone.i, embelin, LCL.161, GDC.0152, birinapant, idronoxil",0.00966114521239857,0,FALSE
"A549","Pearson.est","ATPase inhibitor",0.40472,1.02,0.415,85,0.938,"k.strophanthidin, evodiamine",0.381951903287907,0.0277971616209356,FALSE
"A549","Pearson.est","Aurora kinase inhibitor",-0.41061,-1.1,0.309,1201,0.689,"MK.5108, MLN.8054, GSK1070916, hesperadin, AMG900, CYC116, KW.2449, PF.03814735",0.510041520575165,0.161780778092374,FALSE
"A549","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.46725,1.21,0.215,158,0.824,"josamycin, azithromycin, tilmicosin, dirithromycin",0.667561540084395,0.0840727883028842,FALSE
"A549","Pearson.est","bacterial DNA gyrase inhibitor",0.48928,1.23,0.221,183,0.968,"norfloxacin, sarafloxacin, sparfloxacin",0.655607726314889,0.0141246426916063,FALSE
"A549","Pearson.est","BCL inhibitor",-0.28603,-0.773,0.724,1238,0.887,"venetoclax, TW.37",0.140261433802853,0.0520763801682736,FALSE
"A549","Pearson.est","Bcr.Abl kinase inhibitor",0.37369,0.956,0.491,318,0.911,"bafetinib, flumatinib, bosutinib, GZD824",0.308918507877032,0.0404816230270017,FALSE
"A549","Pearson.est","benzodiazepine receptor agonist",0.36781,0.954,0.502,77,0.884,"CL.218872, indiplon, gamma.aminobutyric.acid",0.299296282854981,0.0535477349869269,FALSE
"A549","Pearson.est","bromodomain inhibitor",0.4277,1.07,0.383,370,0.991,"I.BET151, JQ1....",0.416801226031377,0.00392634551472468,FALSE
"A549","Pearson.est","calcium channel blocker",0.33841,0.859,0.636,210,0.907,"SKF.96365, fendiline",0.196542884351586,0.0423927129399047,FALSE
"A549","Pearson.est","CC chemokine receptor antagonist",0.37094,0.956,0.504,203,0.911,"SB.225002, PF.04136309",0.297569463554475,0.0404816230270017,FALSE
"A549","Pearson.est","CDK inhibitor",-0.43776,-1.19,0.251,1110,0.737,"palbociclib, ribociclib, PHA.848125, R547, AZD5438, PHA.793887, NU6027, BMS.265246",0.600326278518962,0.132532512140949,FALSE
"A549","Pearson.est","CHK inhibitor",0.30023,0.766,0.751,127,1,"PF.477736",0.124360062995832,0,FALSE
"A549","Pearson.est","cyclooxygenase inhibitor",0.32177,0.809,0.688,100,0.972,"naproxen, pterostilbene, phenylbutazone",0.162411561764489,0.0123337350737254,FALSE
"A549","Pearson.est","cytochrome P450 inhibitor",0.67378,1.73,0.0298,199,0.556,"itraconazole, morin, clotrimazole",1.52578373592374,0.254925208417942,FALSE
"A549","Pearson.est","DNA alkylating agent",-0.44123,-1.22,0.22,1270,0.828,"carmustine, dianhydrogalactitol, cyclophosphamide, carboplatin, mitomycin.c, streptozotocin",0.657577319177794,0.0819696632151199,FALSE
"A549","Pearson.est","DNA inhibitor",-0.37385,-1.01,0.413,1205,0.783,"mechlorethamine, carmustine, nimorazole, teroxirone, carboplatin, valrubicin",0.384049948343599,0.106238237942057,FALSE
"A549","Pearson.est","DNA methyltransferase inhibitor",0.4426,1.12,0.333,6,0.911,"SGI.1027",0.47755576649368,0.0404816230270017,FALSE
"A549","Pearson.est","DNA polymerase inhibitor",0.423,1.06,0.396,618,0.923,"famciclovir, cephalomannine, foscarnet, menadione, trifluridine, cidofovir",0.402304814074488,0.0347982989740879,FALSE
"A549","Pearson.est","DNA synthesis inhibitor",-0.52448,-1.41,0.128,1310,0.68,"enocitabine, cyclocytidine, anisomycin, floxuridine, mitomycin.c",0.892790030352132,0.167491087293764,FALSE
"A549","Pearson.est","dopamine receptor antagonist",0.33172,0.871,0.612,272,0.939,"sertindole, clebopride, nemonapride, domperidone, lurasidone",0.213248577854439,0.0273344077338891,FALSE
"A549","Pearson.est","estrogen receptor agonist",-0.42084,-1.14,0.303,1087,0.714,"ethinyl.estradiol, estradiol, levonorgestrel, PPT",0.518557371497695,0.146301788223826,FALSE
"A549","Pearson.est","estrogen receptor antagonist",0.56015,1.43,0.11,279,1,"toremifene, tamoxifen, fulvestrant",0.958607314841775,0,FALSE
"A549","Pearson.est","FGFR inhibitor",0.53877,1.37,0.136,541,1,"orantinib, erdafitinib, lenvatinib, lucitanib, dovitinib, regorafenib, PD.173074",0.866461091629782,0,FALSE
"A549","Pearson.est","FLT3 inhibitor",0.23949,0.614,0.905,379,0.985,"gilteritinib, tyrphostin.AG.1296, sorafenib, tandutinib, dovitinib",0.0433514207947967,0.00656376950238827,FALSE
"A549","Pearson.est","glucocorticoid receptor agonist",-0.606,-1.65,0.0366,1177,0.547,"triamcinolone, fluticasone.propionate, prednisolone.acetate, flumethasone.pivalate, prednisolone.hemisuccinate, halobetasol.propionate, rimexolone, clobetasol.propionate, dexamethasone.acetate, methylprednisolone, beclomethasone.dipropionate, fludroxycortide, desonide, ciclesonide, prednisolone, fluocinolone.acetonide",1.43651891460559,0.262012673666569,FALSE
"A549","Pearson.est","glutamate receptor antagonist",0.341,0.867,0.6,619,0.919,"kynurenic.acid, JNJ.16259685, felbamate, diazooxonorleucine, IEM1754, LY456236, CPP, CGP.37849, tiletamine, ACDPP",0.221848749616356,0.0366844886138887,FALSE
"A549","Pearson.est","glycogen synthase kinase inhibitor",0.18687,0.477,0.987,485,1,"CHIR.99021, GSK.3.inhibitor.IX, CHIR.98014",0.00568284733036327,0,FALSE
"A549","Pearson.est","growth factor receptor inhibitor",-0.40315,-1.1,0.317,1174,0.689,"PHA.848125, AZD3463",0.498940737782249,0.161780778092374,FALSE
"A549","Pearson.est","HCV inhibitor",-0.33687,-0.884,0.553,1432,0.792,"narlaprevir",0.257274868695302,0.101274818410506,FALSE
"A549","Pearson.est","HDAC inhibitor",-0.34015,-0.945,0.521,1069,0.786,"trichostatin.a, RG2833, PCI.24781, chidamide, mocetinostat, romidepsin, entinostat, JNJ.26481585, givinostat",0.283162276700476,0.104577453960592,FALSE
"A549","Pearson.est","histamine receptor antagonist",0.40639,1.04,0.4,397,0.93,"chloropyramine, famotidine, lafutidine, ebastine, astemizole, tiotidine, epinastine, cyproheptadine",0.397940008672038,0.0315170514460649,FALSE
"A549","Pearson.est","HMGCR inhibitor",-0.2362,-0.648,0.896,1114,0.965,"fluvastatin, pitavastatin",0.0476919903378748,0.0154726866562074,FALSE
"A549","Pearson.est","HSP inhibitor",-0.44121,-1.21,0.238,1146,0.767,"SNX.2112, alvespimycin, BIIB021, NVP.AUY922, PU.H71, VER.49009, ganetespib, tanespimycin",0.623423042943488,0.115204636051019,FALSE
"A549","Pearson.est","JAK inhibitor",-0.31417,-0.838,0.648,1165,0.807,"TG.101209, pacritinib, WHI.P154, filgotinib, AZ960",0.188424994129407,0.0931264652779296,FALSE
"A549","Pearson.est","KIT inhibitor",0.41322,1.06,0.374,282,0.923,"cediranib, lenvatinib, pazopanib, sorafenib, tandutinib",0.42712839779952,0.0347982989740879,FALSE
"A549","Pearson.est","MDM inhibitor",-0.7901,-2.13,0.00233,1438,0.0585,"idasanutlin, RITA",2.63264407897398,1.23284413391782,TRUE
"A549","Pearson.est","MEK inhibitor",-0.51882,-1.35,0.16,1152,0.706,"PD.0325901, PD.198306, MEK162, trametinib, U.0126, nobiletin, TAK.733, AS.703026, Ro.4987655, selumetinib, AZD8330, PD.318088, refametinib, PD.184352",0.795880017344075,0.151195298948196,FALSE
"A549","Pearson.est","MET inhibitor",-0.35853,-0.969,0.451,517,0.822,"AMG458, INC.280, NVP.BVU972, LY2801653, PHA.665752, PF.04217903",0.345823458122039,0.0851281824599496,FALSE
"A549","Pearson.est","microtubule inhibitor",0.18599,0.47,0.986,580,0.987,"colchicine, estramustine.phosphate, triclabendazole, vinflunine",0.0061230850587888,0.00568284733036327,FALSE
"A549","Pearson.est","mTOR inhibitor",-0.73049,-2,0.00796,1223,0.0941,"AZD2014, PI.103, WYE.354, LY3023414, XL388, AZD8055, PP242, temsirolimus, ku.0063794, deforolimus, MLN0128, torin.1, GDC.0980, GSK2126458, sirolimus, everolimus, NVP.BEZ235, SB.2343",2.09908693226233,1.02641037657274,TRUE
"A549","Pearson.est","NFkB pathway inhibitor",0.60624,1.51,0.0748,214,1,"parthenolide...., bindarit, tyloxapol, bortezomib",1.12609840213554,0,FALSE
"A549","Pearson.est","opioid receptor agonist",0.36449,0.907,0.574,461,0.896,"spiradoline, ADL5859, trimebutine",0.241088107602027,0.0476919903378748,FALSE
"A549","Pearson.est","p38 MAPK inhibitor",0.58478,1.5,0.0855,291,1,"TAK.715, SB.239063, SB.242235",1.06803388527183,0,FALSE
"A549","Pearson.est","PARP inhibitor",0.36947,0.933,0.551,339,0.899,"E7449, PJ.34, AG.14361",0.258848401148215,0.0462403082667712,FALSE
"A549","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.24621,0.624,0.903,282,1,"orantinib, lenvatinib, pazopanib, sorafenib, tandutinib",0.0443122496864942,0,FALSE
"A549","Pearson.est","phosphatase inhibitor",0.30736,0.756,0.756,413,0.987,"BVT.948, AS.1949490, alexidine, GSK2830371, CID.5458317",0.121478204498793,0.00568284733036327,FALSE
"A549","Pearson.est","phosphodiesterase inhibitor",0.27832,0.711,0.807,45,0.98,"enoximone",0.0931264652779296,0.00877392430750515,FALSE
"A549","Pearson.est","PI3K inhibitor",-0.5417,-1.49,0.1,1241,0.625,"PI.103, pilaralisib, LY3023414, GDC.0941, taselisib, ZSTK.474, YM.201636, PI3K.IN.2, GDC.0980, GSK2126458, NVP.BEZ235, SB.2343",1,0.204119982655925,FALSE
"A549","Pearson.est","PLK inhibitor",-0.59319,-1.6,0.0588,894,0.508,"GSK461364, NMS.1286937, volasertib, rigosertib, HMN.214",1.23062267392386,0.294136287716081,FALSE
"A549","Pearson.est","potassium channel blocker",0.4789,1.22,0.248,8,0.922,"dofetilide",0.605548319173784,0.0352690789463706,FALSE
"A549","Pearson.est","PPAR receptor agonist",0.38852,0.971,0.481,130,0.981,"pterostilbene, S26948",0.317854923626168,0.0083309926200515,FALSE
"A549","Pearson.est","progesterone receptor agonist",-0.17373,-0.485,0.995,250,0.986,"norethindrone.acetate, nomegestrol.acetate, norethindrone, dienogest, norgestrel, melengestrol.acetate, danazol, tanaproget, levonorgestrel",0.00217691925427455,0.0061230850587888,FALSE
"A549","Pearson.est","proteasome inhibitor",0.55627,1.41,0.118,270,1,"oprozomib, bortezomib, carfilzomib, MG.132",0.928117992693875,0,FALSE
"A549","Pearson.est","protein synthesis inhibitor",-0.25549,-0.687,0.828,1235,0.949,"anguidine, cycloheximide, thiostrepton, mercaptopurine",0.0819696632151199,0.0227337875727074,FALSE
"A549","Pearson.est","protein tyrosine kinase inhibitor",-0.22546,-0.607,0.919,983,0.977,"AV.412, BMS.599626, NVP.TAE226, CP.724714, mubritinib",0.0366844886138887,0.0101054362812269,FALSE
"A549","Pearson.est","RAF inhibitor",0.49439,1.25,0.218,591,1,"GDC.0879, SB.590885, sorafenib, vemurafenib, PLX.4720, regorafenib, RAF265, TAK.632, AZ.628",0.661543506395395,0,FALSE
"A549","Pearson.est","RET tyrosine kinase inhibitor",0.51595,1.31,0.179,468,1,"apatinib, sorafenib, regorafenib",0.747146969020107,0,FALSE
"A549","Pearson.est","retinoid receptor agonist",0.28966,0.729,0.775,345,1,"tamibarotene, adapalene, fenretinide, AM.580",0.11069829749369,0,FALSE
"A549","Pearson.est","ribonucleotide reductase inhibitor",-0.33498,-0.888,0.57,1092,0.82,"triapine, cladribine, gemcitabine, fludarabine, clofarabine",0.244125144327509,0.0861861476162833,FALSE
"A549","Pearson.est","serotonin receptor agonist",-0.43689,-1.18,0.239,630,0.693,"pardoprunox, NAN.190, SR.57227A, zolmitriptan, ipsapirone, aripiprazole",0.621602099051862,0.159266765388193,FALSE
"A549","Pearson.est","serotonin receptor antagonist",0.49588,1.26,0.205,272,1,"lerisetron, sertindole, pirenperone, tropisetron, lurasidone",0.688246138944246,0,FALSE
"A549","Pearson.est","sodium channel blocker",0.4614,1.16,0.277,459,0.851,"cibenzoline, lappaconite, triamterene, benzethonium, oxcarbazepine, quinidine, brivaracetam, mepivacaine, A.803467",0.557520230935551,0.0700704399154121,FALSE
"A549","Pearson.est","src inhibitor",0.22815,0.563,0.951,564,1,"bosutinib, PP.1, saracatinib, ZM.306416",0.0218194830625861,0,FALSE
"A549","Pearson.est","sterol demethylase inhibitor",0.29002,0.723,0.811,254,0.987,"chlormidazole, terconazole",0.090979145788844,0.00568284733036327,FALSE
"A549","Pearson.est","TGF beta receptor inhibitor",0.45853,1.21,0.231,475,0.824,"LY2109761, D.4476, SB.525334, repsox",0.636388020107856,0.0840727883028842,FALSE
"A549","Pearson.est","thymidylate synthase inhibitor",-0.35595,-0.953,0.466,1290,0.81,"raltitrexed, carmofur",0.33161408331,0.0915149811213502,FALSE
"A549","Pearson.est","topoisomerase inhibitor",-0.39816,-1.07,0.349,1392,0.705,"mitoxantrone, idarubicin, voreloxin, valrubicin, amsacrine, TAS.103",0.45717457304082,0.151810883008601,FALSE
"A549","Pearson.est","tubulin polymerization inhibitor",0.24805,0.619,0.898,428,1,"indibulin, vinorelbine, vincristine, vindesine, paclitaxel, nocodazole, ABT.751",0.0467236633326956,0,FALSE
"A549","Pearson.est","tyrosine kinase inhibitor",0.26898,0.696,0.831,287,0.979,"rheochrysidin, tivantinib, bafetinib, apatinib, sorafenib, PP.121",0.080398976215889,0.00921730819686218,FALSE
"A549","Pearson.est","VEGFR inhibitor",0.26694,0.674,0.836,271,0.985,"cediranib, orantinib, lenvatinib, pazopanib, SAR131675, lucitanib, sorafenib",0.0777937225609836,0.00656376950238827,FALSE
"A549","Pearson.est","vitamin D receptor agonist",-0.34369,-0.942,0.492,1018,0.754,"alfacalcidol, doxercalciferol, ercalcitriol, tacalcitol",0.30803489723264,0.122628654130226,FALSE
"H1703","Pearson.est","EGFR inhibitor",0.43554,1.13,0.3,290,0.877,"tyrphostin.AG.1478, OSI.420, BIBX.1382, WZ8040, tyrphostin.AG.494, icotinib, BIBU.1361, erlotinib, gefitinib, PD.153035, CGP.52411, dacomitinib, AZD8931, canertinib, CP.724714, pelitinib",0.522878745280338,0.0570004066339595,FALSE
"H1703","Pearson.est","Abl kinase inhibitor",0.32783,0.834,0.618,11,1,"imatinib",0.209011524911184,0,FALSE
"H1703","Pearson.est","acetylcholine receptor agonist",0.29505,0.749,0.746,115,0.954,"nefiracetam",0.127261172527331,0.0204516252959049,FALSE
"H1703","Pearson.est","acetylcholine receptor antagonist",-0.24619,-0.659,0.842,1353,0.923,"iododexetimide",0.0746879085003505,0.0347982989740879,FALSE
"H1703","Pearson.est","adenosine receptor antagonist",0.64329,1.65,0.0287,189,1,"SCH.58261, CGS.15943, MRS.1220, PSB.1115",1.54211810326601,0,FALSE
"H1703","Pearson.est","adrenergic receptor agonist",0.33315,0.858,0.599,187,0.993,"oxymetazoline, lidamidine, clenbuterol",0.222573177610689,0.00305075150461883,FALSE
"H1703","Pearson.est","adrenergic receptor antagonist",0.28868,0.745,0.761,168,0.897,"dronedarone, levobunolol, imiloxan, atenolol....",0.118615343229427,0.0472075569559079,FALSE
"H1703","Pearson.est","AKT inhibitor",0.6034,1.52,0.0716,204,1,"uprosertib, CCT128930, palomid.529, GDC.0068, triciribine, AZD5363",1.14508697769214,0,FALSE
"H1703","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.3049,0.778,0.722,373,0.957,"GW.788388, NVP.TAE684, SB.505124, alectinib",0.141462802430361,0.0190880622231565,FALSE
"H1703","Pearson.est","androgen receptor antagonist",-0.35591,-0.985,0.44,1411,0.896,"flutamide",0.356547323513813,0.0476919903378748,FALSE
"H1703","Pearson.est","antioxidant",0.31943,0.815,0.668,507,0.993,"benfotiamine, mesna, taurine, chlorogenic.acid",0.175223537524454,0.00305075150461883,FALSE
"H1703","Pearson.est","AP inhibitor",-0.35767,-0.949,0.486,1425,0.918,"idronoxil",0.313363730737707,0.0371573187987575,FALSE
"H1703","Pearson.est","ATPase inhibitor",-0.38901,-1.03,0.399,932,0.852,"omeprazole, digoxin, evodiamine, digitoxin, digitoxigenin, k.strophanthidin, oligomycin.a",0.399027104313252,0.0695604052332999,FALSE
"H1703","Pearson.est","Aurora kinase inhibitor",0.22973,0.583,0.932,520,0.967,"MLN.8054, barasertib, GSK1070916, ENMD.2076, tozasertib, MK.8745, barasertib.HQPA, KW.2449, PF.03814735",0.0305840876460186,0.0145735259169983,FALSE
"H1703","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.32888,-0.886,0.569,1178,0.898,"valnemulin, azithromycin, josamycin",0.244887733604929,0.0467236633326956,FALSE
"H1703","Pearson.est","bacterial DNA gyrase inhibitor",-0.3204,-0.845,0.616,1206,0.849,"norfloxacin, sparfloxacin, lomefloxacin",0.210419287835575,0.0710923097560473,FALSE
"H1703","Pearson.est","BCL inhibitor",0.3378,0.863,0.606,412,1,"oridonin, venetoclax, obatoclax, HA14.1, navitoclax",0.217527375833714,0,FALSE
"H1703","Pearson.est","Bcr.Abl kinase inhibitor",0.39158,0.999,0.444,11,0.986,"imatinib",0.35261702988538,0.0061230850587888,FALSE
"H1703","Pearson.est","benzodiazepine receptor agonist",0.39246,1,0.442,441,1,"nefiracetam, lorazepam, gamma.aminobutyric.acid, ivermectin, piperazine, zaleplon, CGS.20625, eprinomectin",0.354577730650908,0,FALSE
"H1703","Pearson.est","bromodomain inhibitor",-0.42262,-1.19,0.217,1416,0.759,"PFI.1",0.66354026615147,0.11975822410452,FALSE
"H1703","Pearson.est","calcium channel blocker",0.35515,0.906,0.572,388,0.986,"cinnarazine, efonidipine.monoethanolate, SKF.96365, pranidipine, SR.33805",0.242603971206976,0.0061230850587888,FALSE
"H1703","Pearson.est","CC chemokine receptor antagonist",-0.31279,-0.838,0.613,1272,0.792,"MK.0812, UNBS.5162",0.212539525481585,0.101274818410506,FALSE
"H1703","Pearson.est","CDK inhibitor",0.42395,1.06,0.381,469,0.96,"indirubin, AZD5438, TG.02, JNJ.7706621, alvocidib, kenpaullone, P276.00, palbociclib, ribociclib, BMS.387032, PHA.793887, AT.7519, indisulam",0.419075024324381,0.0177287669604316,FALSE
"H1703","Pearson.est","CHK inhibitor",0.23442,0.599,0.917,148,0.973,"SCH.900776",0.0376306643299789,0.0118871597316481,FALSE
"H1703","Pearson.est","cyclooxygenase inhibitor",0.28823,0.748,0.769,300,0.934,"tryptanthrin, FR.122047, amfenac, phenylbutazone, aspirin",0.114073660198569,0.0296531237699066,FALSE
"H1703","Pearson.est","cytochrome P450 inhibitor",0.49241,1.27,0.194,18,1,"PF.4981517, itraconazole",0.712198270069774,0,FALSE
"H1703","Pearson.est","DNA alkylating agent",-0.31615,-0.838,0.653,1143,0.792,"streptozotocin, cyclophosphamide, melphalan, mitomycin.c, dianhydrogalactitol",0.185086818724926,0.101274818410506,FALSE
"H1703","Pearson.est","DNA inhibitor",-0.32689,-0.879,0.599,1217,0.868,"bendamustine, melphalan, valrubicin, chlorambucil, teroxirone",0.222573177610689,0.0614802748235081,FALSE
"H1703","Pearson.est","DNA methyltransferase inhibitor",0.47024,1.22,0.237,4,0.975,"azacitidine",0.625251653989896,0.0109953843014632,FALSE
"H1703","Pearson.est","DNA polymerase inhibitor",0.39207,1.02,0.423,59,1,"famciclovir",0.373659632624958,0,FALSE
"H1703","Pearson.est","DNA synthesis inhibitor",-0.33168,-0.902,0.558,1133,0.967,"nelarabine, artemisinin, enocitabine, azodicarbonamide, mitomycin.c, artesunate",0.253365801062421,0.0145735259169983,FALSE
"H1703","Pearson.est","dopamine receptor antagonist",0.47846,1.23,0.23,340,1,"acetophenazine, mesoridazine, domperidone, ziprasidone, UH.232...., remoxipride, oxiperomide, clebopride",0.638272163982407,0,FALSE
"H1703","Pearson.est","estrogen receptor agonist",-0.32986,-0.891,0.559,475,0.937,"PPT, erteberel, estrone, estradiol, ethinyl.estradiol, equol, estradiol.cypionate, levonorgestrel",0.252588192113577,0.0282604091122217,FALSE
"H1703","Pearson.est","estrogen receptor antagonist",-0.6736,-1.82,0.00978,976,0.21,"danazol, raloxifene, fulvestrant, clomifene, toremifene",2.0096611452124,0.677780705266081,TRUE
"H1703","Pearson.est","FGFR inhibitor",-0.29359,-0.772,0.723,1156,0.833,"nintedanib, dovitinib, regorafenib, erdafitinib",0.140861702705469,0.0793549985932124,FALSE
"H1703","Pearson.est","FLT3 inhibitor",0.30493,0.787,0.685,58,0.965,"sunitinib, TG.02, tandutinib",0.164309428507574,0.0154726866562074,FALSE
"H1703","Pearson.est","glucocorticoid receptor agonist",-0.3922,-1.05,0.381,922,0.87,"ciclesonide, desonide, prednisolone.acetate, halcinonide, beclomethasone.dipropionate, halobetasol.propionate, triamcinolone.acetonide, triamcinolone, betamethasone, prednisolone.hemisuccinate, flumethasone.pivalate, methylprednisolone, fluticasone.propionate, fluorometholone, clobetasol.propionate, deflazacort",0.419075024324381,0.0604807473813815,FALSE
"H1703","Pearson.est","glutamate receptor antagonist",0.39964,0.997,0.449,197,0.915,"diazooxonorleucine, latrepirdine, SIB.1757, kynurenic.acid",0.347753658996677,0.0385789059335517,FALSE
"H1703","Pearson.est","glycogen synthase kinase inhibitor",0.46644,1.2,0.249,338,0.9,"indirubin, CHIR.99021, kenpaullone, GSK.3.inhibitor.IX, LY2090314",0.603800652904264,0.0457574905606751,FALSE
"H1703","Pearson.est","growth factor receptor inhibitor",0.27883,0.695,0.818,317,0.946,"GSK1904529A, lestaurtinib",0.087246696328677,0.0241088635982073,FALSE
"H1703","Pearson.est","HCV inhibitor",0.53353,1.38,0.13,104,1,"PSI.7976, daclatasvir",0.886056647693163,0,FALSE
"H1703","Pearson.est","HDAC inhibitor",0.43262,1.11,0.32,511,0.879,"tacedinaline, vorinostat, romidepsin, R306465, pyroxamide, panobinostat, JNJ.26481585, belinostat, resminostat, ACY.1215, RG2833, RGFP966, nexturastat.a, scriptaid, M.344, SB.939",0.494850021680094,0.0560111249262281,FALSE
"H1703","Pearson.est","histamine receptor antagonist",0.35363,0.922,0.55,361,0.984,"levocetirizine, ranitidine, terfenadine, chloropyramine, epinastine, lafutidine",0.259637310505756,0.00700490156865849,FALSE
"H1703","Pearson.est","HMGCR inhibitor",-0.64677,-1.75,0.032,999,0.226,"simvastatin, fluvastatin, atorvastatin, mevastatin, pitavastatin",1.49485002168009,0.645891560852599,TRUE
"H1703","Pearson.est","HSP inhibitor",0.44262,1.16,0.286,655,0.895,"guanidine, KW.2478, PU.H71, SNX.5422, BIIB021, XL888, tanespimycin, NMS.E973, NVP.AUY922, VER.49009",0.543633966870957,0.048176964684088,FALSE
"H1703","Pearson.est","JAK inhibitor",0.31504,0.798,0.694,437,0.97,"TG.02, atiprimod, pacritinib, CEP.33779, lestaurtinib, tozasertib, filgotinib",0.158640529545145,0.0132282657337552,FALSE
"H1703","Pearson.est","KIT inhibitor",0.51925,1.37,0.149,194,1,"imatinib, sunitinib, tandutinib, OSI.930, KI.8751",0.826813731587726,0,FALSE
"H1703","Pearson.est","MDM inhibitor",0.43827,1.13,0.3,274,0.877,"nutlin.3, CGM097",0.522878745280338,0.0570004066339595,FALSE
"H1703","Pearson.est","MEK inhibitor",0.68565,1.74,0.0204,239,1,"trametinib, PD.0325901, AS.703026, cobimetinib, Ro.4987655, MEK162, refametinib, BIX.02188, selumetinib, TAK.733, AZD8330, PD.184352, PD.198306",1.6903698325741,0,FALSE
"H1703","Pearson.est","MET inhibitor",-0.56503,-1.52,0.0766,1021,0.366,"NVP.BVU972, PHA.665752, LY2801653",1.1157712303674,0.436518914605589,FALSE
"H1703","Pearson.est","microtubule inhibitor",-0.40933,-1.11,0.315,1293,0.8,"cabazitaxel, secnidazole, D.64131",0.501689446210399,0.0969100130080564,FALSE
"H1703","Pearson.est","mTOR inhibitor",-0.14807,-0.406,0.995,970,1,"NVP.BEZ235, PKI.179, MLN0128, torin.1, WYE.125132, everolimus, ku.0063794, PF.04691502, WYE.354, deforolimus, SB.2343",0.00217691925427455,0,FALSE
"H1703","Pearson.est","NFkB pathway inhibitor",0.36507,0.94,0.512,529,0.977,"betulinic.acid, bortezomib, bindarit, IKK.2.inhibitor.V, parthenolide...., curcumin, parthenolide, Ro.106.9920",0.290730039024169,0.0101054362812269,FALSE
"H1703","Pearson.est","opioid receptor agonist",0.52838,1.35,0.149,376,1,"salvinorin.a, BW.180C",0.826813731587726,0,FALSE
"H1703","Pearson.est","p38 MAPK inhibitor",0.31039,0.809,0.698,188,0.976,"CMPD.1, skepinone.l",0.156144577376839,0.0105501823333082,FALSE
"H1703","Pearson.est","PARP inhibitor",0.32701,0.832,0.639,322,0.987,"PJ.34, talazoparib, endo.IWR.1",0.1944991418416,0.00568284733036327,FALSE
