"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC15","Input","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.31591,1.02,0.404,4880,0.81,"CPS1, AZIN2, SAT1, ALDH9A1, SRM, GLUD1, GAMT, ALDH3A2, ARG2, ALDH2, GOT2, MAOA, ODC1, AGMAT, CKB, OAT, ALDH18A1, ALDH7A1, ALDH4A1",0.393618634889395,0.0915149811213502,FALSE
"HCC15","Input","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",-0.22285,-0.863,0.639,15744,1,"CACNA1C, ACTN2, CACNA2D2, LAMA2, CACNA2D3, ITGA7, RYR2, CACNB4, CACNA1D, CACNG4, ITGA4, SLC8A1, ITGB3, DMD, CACNA2D1, CTNNB1, ACTN1, ITGB8, CACNB1, CACNB3",0.1944991418416,0,FALSE
"HCC15","Input","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.41692,1.32,0.119,3177,0.387,"UGDH, ALDH9A1, ALDH3A2, ALDH2",0.924453038607469,0.412289034981089,FALSE
"HCC15","Input","KEGG_ASTHMA",-0.18282,-0.677,0.93,3491,0.942,"IL13, CD40, FCER1A, IL10, IL5, IL9, MS4A2, CD40LG, IL3, FCER1G, CCL11, IL4, PRG2, RNASE3, TNF, EPX",0.0315170514460649,0.0259490972071227,FALSE
"HCC15","Input","KEGG_AUTOIMMUNE_THYROID_DISEASE",0.25945,0.817,0.745,14161,1,"FAS, CD40, IL10, GZMB, TPO, IL5, CTLA4, IFNA4, IFNA17, IFNA6, IFNA16, FASLG, IFNA10, IFNA2, IFNA7, PRF1, IFNA14, CD40LG, IL2, CD28, TSHB, IFNA1, CD80, IFNA13, IL4, CGA, IFNA21, TG, IFNA8, IFNA5, TSHR, CD86",0.127843727251707,0,FALSE
"HCC15","Input","KEGG_AXON_GUIDANCE",-0.33687,-1.26,0.141,15481,1,"EPHA7, FES, UNC5A, EPHA6, PAK3, SEMA3G, EFNA4, ROBO2, CXCL12, DPYSL5, EPHA3, EPHA4, EPHA5, DPYSL2, PAK2, EPHB2, EPHA1, SEMA6D, NTNG1, EPHB1, SRGAP1, PLXNC1, CXCR4, SEMA3D, SEMA3E, NFATC2, SEMA5A, SEMA6C, SLIT2, SEMA6A, SEMA4A, NTN1, EFNB3, PLXNB2, EFNB1, PLXNA2, UNC5B, EFNA3, PLXNB3, SEMA3A, SRGAP3, LIMK2, NFATC1, SEMA7A, L1CAM, ROBO1, FYN, ROBO3, PLXNB1, GSK3B",0.85078088734462,0,FALSE
"HCC15","Input","KEGG_BASAL_CELL_CARCINOMA",-0.18834,-0.719,0.869,15472,0.912,"WNT2B, WNT7A, PTCH2, APC2, HHIP, GLI1, DVL2, WNT10A, WNT10B, WNT5A, DVL3, FZD8, WNT7B, CTNNB1, GSK3B",0.0609802235513335,0.0400051616715838,FALSE
"HCC15","Input","KEGG_BASAL_TRANSCRIPTION_FACTORS",0.46988,1.49,0.0561,2124,0.37,"TAF1L, GTF2H1, GTF2A1, TAF12, TAF9, TBPL1, GTF2H3, TBP, GTF2IRD1",1.25103713874384,0.431798275933005,FALSE
"HCC15","Input","KEGG_BASE_EXCISION_REPAIR",0.35265,1.12,0.285,6586,0.675,"POLE2, TDG, POLE3, PARP4, POLD3, OGG1, LIG1, FEN1, POLD1, UNG, NEIL1, POLL, POLE4, LIG3, NEIL3, APEX2, NTHL1",0.54515513999149,0.170696227168975,FALSE
"HCC15","Input","KEGG_BETA_ALANINE_METABOLISM",0.3441,1.09,0.322,4736,0.702,"HADHA, ALDH9A1, HIBCH, SRM, ALDH3A2, ALDH2, ECHS1, GAD1, ALDH7A1",0.492144128304169,0.153662887870195,FALSE
"HCC15","Input","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.29902,0.931,0.538,4664,0.922,"HADHA, HACD1, ACOT7, ACOX1, PECR, YOD1, FADS1",0.269217724333611,0.0352690789463706,FALSE
"HCC15","Input","KEGG_BLADDER_CANCER",-0.30586,-1.08,0.356,15843,0.909,"RAF1, MMP9, VEGFA, ERBB2, FGFR3, CDKN1A, DAPK2, MMP1, MAP2K2, VEGFB, PGF, MMP2, CDKN2A, DAPK3, DAPK1, RB1",0.448550002027125,0.0414361167780325,FALSE
"HCC15","Input","KEGG_BUTANOATE_METABOLISM",0.35252,1.11,0.296,4736,0.681,"HADHA, ALDH9A1, ALDH3A2, ACAT1, AACS, ALDH2, ACADS, ALDH5A1, L2HGDH, ECHS1, GAD1, ACSM4, ALDH7A1",0.528708288941061,0.166852888087215,FALSE
"HCC15","Input","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.2376,0.751,0.824,4450,1,"NFAT5, CHUK, SYK, IFITM1, CHP1, LYN, AKT1, NFATC3, IKBKG, NFKBIA, MAP2K1, RELA, CD22, PPP3R1, HRAS, AKT2, NRAS, PTPN6, NFKBIB, SOS1",0.0840727883028842,0,FALSE
"HCC15","Input","KEGG_CALCIUM_SIGNALING_PATHWAY",0.16516,0.514,0.997,3531,1,"NTSR1, ITPR1, GNAL, CALM3, VDAC2, CHP1, ADCY9, ADCY7, CALM1, GNA15, P2RX5, MYLK2, PLCD4, PHKB, ATP2A2, PHKA1, PRKACB, ITPR3, PTK2B, PPP3R1, VDAC1, ITPKA, ITPKB",0.00130484168834428,0,FALSE
"HCC15","Input","KEGG_CARDIAC_MUSCLE_CONTRACTION",-0.36529,-1.33,0.139,14113,1,"COX7B2, ATP1B2, MYL2, TPM4, ATP1A2, UQCR11, FXYD2, TNNC1, UQCRHL, COX8C, CACNG7, CACNA1C, TNNT2, CACNA2D2, CACNA2D3, RYR2, CACNB4, COX6B2, UQCRC1, CACNA1D, CACNG4, COX5B, UQCR10, COX6C, SLC8A1, TPM1, ATP1A3, COX7C, UQCRB, CACNA2D1, TPM2, CACNB1, CACNB3",0.856985199745905,0,FALSE
"HCC15","Input","KEGG_CELL_ADHESION_MOLECULES_CAMS",-0.25305,-0.95,0.45,15177,1,"VCAM1, CDH4, CLDN10, ITGA9, CDH3, CLDN16, NLGN4X, CNTNAP2, CLDN11, JAM2, NCAM2, NLGN3, CNTN1, ITGAM, NRXN2, JAM3, CD8A, CLDN22, SELL, PDCD1LG2, CADM1, NCAM1, NRXN3, NFASC, NLGN1, NECTIN1, ITGA4, NRCAM, ICOSLG, SDC2, PTPRF, NEO1, NECTIN3, ITGB8, L1CAM, SDC1",0.346787486224656,0,FALSE
"HCC15","Input","KEGG_CELL_CYCLE",0.455,1.42,0.0814,5635,0.389,"PTTG1, CCND3, CDC25C, CDC23, ORC1, TTK, PLK1, BUB3, ANAPC4, SMAD2, BUB1, CCNB1, ORC4, ORC3, PTTG2, CCNB2, MCM6, ANAPC5, PRKDC, CHEK1, SKP1, CDC6, ATM, E2F3, ABL1, MCM3, CDC7, SMC3, YWHAQ, CDK1, BUB1B, MCM4, HDAC1, CDC45, CDC20, SMC1A, ORC2, YWHAG, E2F2, CDC25B, ANAPC7, ESPL1, ORC6, E2F4, SFN, CDC27, CCNE2, CDK2, TGFB1, CDC14A, DBF4, CDC14B, CDK6, YWHAZ, CCNH, CDKN2C, CUL1, CCNA2, ANAPC2, RBL1, MCM7, WEE2, MAD2L2, CDK7, CDKN1C, ORC5, HDAC2, STAG2, CDKN1B, WEE1, RAD21",1.0893755951108,0.410050398674292,FALSE
"HCC15","Input","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.20526,0.648,0.935,5017,1,"CCL5, CHUK, SHC1, ROCK2, SHC3, GNG11, GNB5, ADCY9, ADCY7, WASL, ARRB1, GSK3A, LYN, AKT1, IKBKG, NFKBIA, CCL28, MAP2K1, CDC42, CCL22, PRKACB, PTK2B, CXCL5, CCL2, RELA, HRAS, GNAI1, PXN, CXCL8, GNB1, GRK5, AKT2, GNAI3, NRAS, NFKBIB, SOS1, CCL14, PIK3R1, STAT2, GNG10, SOS2, RAP1B",0.0291883891274822,0,FALSE
"HCC15","Input","KEGG_CHRONIC_MYELOID_LEUKEMIA",0.26224,0.828,0.719,5826,1,"CHUK, SHC1, SHC3, E2F3, ABL1, AKT1, ARAF, HDAC1, BCL2L1, CTBP2, IKBKG, NFKBIA, MAP2K1, CBL, E2F2, RELA, HRAS, AKT2, NRAS, TGFB1, TGFBR2, SOS1, CDK6, PIK3R1, SOS2, HDAC2, CRK, CDKN1B, MAPK3, TGFB2",0.143271109617117,0,FALSE
"HCC15","Input","KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.33336,1.06,0.369,6488,0.742,"NPAS2, CSNK1E, ARNTL, PER2, NR1D1, PER1, CRY2",0.43297363384094,0.129596094720973,FALSE
"HCC15","Input","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.2438,0.778,0.791,1292,1,"PC, DLAT, IDH3A",0.101823516502323,0,FALSE
"HCC15","Input","KEGG_COLORECTAL_CANCER",0.22631,0.706,0.897,5403,0.998,"CASP9, SMAD2, AXIN2, MAPK8, MSH2, AKT1, ARAF, APC, MAP2K1, MSH3, MSH6, APPL1, LEF1, MAPK9, AKT2, TGFB1, TGFBR2, PIK3R1, BIRC5, TCF7, TCF7L2",0.0472075569559079,0.000869458712628891,FALSE
"HCC15","Input","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.3153,0.994,0.453,3883,0.83,"THBD, SERPIND1, C3AR1, CFH, CD46, TFPI, PLAUR, MASP2, F13A1, C5, PLAU, SERPINC1, CD59, CFD",0.343901797987168,0.0809219076239261,FALSE
"HCC15","Input","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.46262,1.45,0.0802,3195,0.364,"BHMT, ADI1, MAT2A, MAT2B, TRDMT1, LDHA, SRM, AHCYL2, AHCYL1, APIP, GOT2",1.09582563171584,0.438898616350944,FALSE
"HCC15","Input","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.17804,0.563,0.987,672,1,"TNFSF15, TNFRSF1B, CSF2RA, CCL5, EGF, TNFSF8, KIT, FLT4, CNTF, IL3RA, IFNGR1",0.00568284733036327,0,FALSE
"HCC15","Input","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.34791,1.1,0.313,4369,0.697,"CCL5, CHUK, TBK1, IKBKG, POLR3K, NFKBIA, POLR3A, RELA, ZBP1, RIPK1, RIPK3, ADAR, POLR3B, POLR1C, NFKBIB, IL18",0.504455662453552,0.156767221901991,FALSE
"HCC15","Input","KEGG_DILATED_CARDIOMYOPATHY",-0.22816,-0.853,0.669,14773,1,"SGCD, TNF, TNNC1, DES, CACNG7, ITGA9, ADCY1, CACNA1C, TNNT2, CACNA2D2, LAMA2, CACNA2D3, ADCY5, ITGA7, RYR2, CACNB4, CACNA1D, CACNG4, ITGA4, SLC8A1, ITGB3, TPM1, DMD, CACNA2D1, ITGB8, GNAS, TPM2, CACNB1, CACNB3",0.174573882232177,0,FALSE
"HCC15","Input","KEGG_DNA_REPLICATION",0.60201,1.89,0.00358,4243,0.23,"DNA2, MCM6, POLE2, RFC5, POLE3, MCM3, MCM4, POLA1, RFC2, PRIM1, POLA2, PRIM2, POLD3, RFC1, RPA2, RNASEH1, RPA1, LIG1, FEN1, POLD1",2.44611697335613,0.638272163982407,TRUE
"HCC15","Input","KEGG_DORSO_VENTRAL_AXIS_FORMATION",-0.15222,-0.592,0.971,16707,0.979,"ETV7, FMN2, NOTCH4, CPEB1",0.0127807700919951,0.00921730819686218,FALSE
"HCC15","Input","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.15554,0.49,0.999,3621,0.997,"ALDH3A1, ALDH3B1, GSTM2, GSTM4, GSTM3, CYP3A5, MAOA, MGST1",0.000434511774017692,0.00130484168834428,FALSE
"HCC15","Input","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.30544,-1.14,0.28,17562,0.962,"ITPA, XDH, UMPS, GMPS, NAT1, IMPDH2, UCKL1",0.552841968657781,0.0168249279621871,FALSE
"HCC15","Input","KEGG_ECM_RECEPTOR_INTERACTION",-0.2005,-0.758,0.844,15298,0.954,"COL11A1, LAMC1, ITGA9, RELN, COL5A3, COL6A1, LAMA2, COL6A3, THBS2, ITGA7, CHAD, COL1A2, COL4A2, FN1, THBS4, ITGA4, LAMA4, ITGB3, COL6A2, SV2A, SDC2, THBS3, LAMB1, ITGB8, SDC1, CD47",0.073657553374345,0.0204516252959049,FALSE
"HCC15","Input","KEGG_ENDOCYTOSIS",0.27333,0.87,0.645,4500,0.968,"DNM3, EGF, STAM, AP2S1, KIT, IQSEC2, RAB11FIP2, RAB11A, USP8, ARRB1, STAM2, SH3KBP1, SMAP1, AP2A2, VTA1, SMURF2, SMAP2, NEDD4, TSG101, GIT2, ASAP1, CBL, PIKFYVE, EEA1, CDC42, STAMBP, RUFY1, ACAP3, CHMP4C, VPS4A, ARAP2, ASAP2, CHMP4A, SH3GLB2, LDLRAP1, VPS37A, WWP1, DNAJC6, SH3GLB1, HRAS, CLTCL1, GRK5, CHMP1B, DNM1L, AP2B1, DNM1, ARFGAP2, RAB31, IGF1R, CLTB, RAB11FIP3",0.190440285364732,0.0141246426916063,FALSE
"HCC15","Input","KEGG_ENDOMETRIAL_CANCER",0.29474,0.93,0.543,5551,0.914,"EGF, PDPK1, CASP9, AXIN2, AKT1, CTNNA1, ARAF, APC, MAP2K1, LEF1, HRAS, AKT2, ILK, NRAS, SOS1, PIK3R1, ELK1, SOS2, TCF7, PTEN, TCF7L2, CDH1",0.265200170411153,0.0390538042661686,FALSE
"HCC15","Input","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.44259,1.4,0.0749,4447,0.375,"CCL5, ATP6V0A4, CHUK, MAPK8, TJP1, LYN, MAPK14, ATP6V0E1, ATP6V1E1, ATP6V1C1, ATP6V0A1, ATP6V1H, IKBKG, ATP6V0B, NFKBIA, TCIRG1, ATP6V0D1, CDC42, MAP3K14, ATP6V0C, MAPK13, MAP2K4, RELA, ATP6V1A, ATP6V0E2, CXCL8, MAPK9, ADAM17, HBEGF, ATP6V1G1, ATP6V0A2",1.12551818230053,0.425968732272281,FALSE
"HCC15","Input","KEGG_ERBB_SIGNALING_PATHWAY",-0.19345,-0.742,0.875,17973,0.901,"SHC2, MAPK10, EIF4EBP1, PIK3CD, MAP2K7, AKT3, PLCG1, PIK3R2, JUN, GSK3B, GAB1",0.0579919469776868,0.045275209020937,FALSE
"HCC15","Input","KEGG_ETHER_LIPID_METABOLISM",0.60914,1.94,0.00359,2363,0.218,"PLA2G1B, PAFAH2, PAFAH1B2, PAFAH1B3, PLA2G4A, PLPP3, CHPT1",2.44490555142168,0.661543506395395,TRUE
"HCC15","Input","KEGG_FATTY_ACID_METABOLISM",0.35784,1.12,0.279,3417,0.675,"HADHA, ECI1, HADHB, ACADSB, ALDH9A1, ALDH3A2, ACOX1, ACAT1, ALDH2, CPT1A, ACADS",0.554395796726402,0.170696227168975,FALSE
"HCC15","Input","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.34356,1.07,0.348,3845,0.725,"PLA2G1B, SYK, PDPK1, MAPK8, LYN, MAPK14, AKT1, PLA2G4A, PRKCE, MAP2K1, MAP2K6, MAPK13, MAP2K4, IL13, HRAS, MAPK9, AKT2",0.458420756053419,0.139661993429006,FALSE
"HCC15","Input","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.26261,0.818,0.727,4238,1,"DNM3, SYK, CFL2, ARPC2, WASL, ARPC5L, LYN, AKT1, PLA2G4A, WASF2, PLPP3, PRKCE, ARPC3, ASAP1, MAP2K1, PIKFYVE, CDC42, ASAP2, CFL1, MYO10, DNM1L, AKT2, LIMK1, DNM1, ARPC4",0.138465589140962,0,FALSE
"HCC15","Input","KEGG_FOCAL_ADHESION",0.18106,0.56,0.986,5638,1,"COL4A6, ITGA10, EGF, CCND3, FLT4, PDPK1, FLNB, SHC1, ROCK2, ITGA1, SHC3, COL3A1, MAPK8, DIAPH1, COL5A2, MYLK2, AKT1, ITGB5, MAP2K1, PARVA, CDC42, ARHGAP35, ITGB7, PPP1CC, COL4A4, ITGB4, ACTN4, ITGA2, HRAS, ARHGAP5, LAMB3, PXN, CAPN2, MAPK9, AKT2, ILK, PPP1CA, IGF1R, PPP1CB, SOS1, XIAP, ITGA6, ITGB1, PIK3R1, ELK1, SOS2, RAP1B, PTEN, BIRC2, LAMA1, RAPGEF1, PAK1, PRKCA, ITGA11, CRK, VCL, BIRC3, LAMB2, BCAR1",0.0061230850587888,0,FALSE
"HCC15","Input","KEGG_FOLATE_BIOSYNTHESIS",0.49637,1.57,0.0406,4914,0.323,"PTS, SPR, DHFR, GCH1, GGH, FPGS",1.39147396642281,0.490797477668897,FALSE
"HCC15","Input","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.27561,0.882,0.63,6028,0.958,"PFKP, PMM2, MTMR2, ALDOA, FPGT, SORD, HK3, GMDS, HK1, KHK, MTMR7, MTMR6, PHPT1",0.200659450546418,0.0186344909214556,FALSE
"HCC15","Input","KEGG_GALACTOSE_METABOLISM",0.35175,1.12,0.282,3599,0.675,"GLA, PFKP, B4GALT1, G6PC2, GALK2, GALE, HK3",0.549750891680639,0.170696227168975,FALSE
"HCC15","Input","KEGG_GAP_JUNCTION",0.23255,0.727,0.859,5227,1,"TUBAL3, EGF, ITPR1, ADCY9, ADCY7, MAP3K2, TJP1, CDK1, LPAR1, MAP2K1, PRKACB, ITPR3, TUBB3, HRAS, GNAI1, GNAI3, NRAS, SOS1, TUBB2A, SOS2, TUBA1C, TUBB, TUBA4A, TUBA1B",0.0660068361687577,0,FALSE
"HCC15","Input","KEGG_GLIOMA",0.23961,0.765,0.812,4999,1,"EGF, SHC1, SHC3, CALM3, CALM1, E2F3, AKT1, ARAF, TGFA, MAP2K1, E2F2, MTOR, HRAS, AKT2, NRAS, IGF1R, SOS1, CALML6, CDK6, PIK3R1, CALM2, SOS2",0.0904439707588247,0,FALSE
"HCC15","Input","KEGG_GLUTATHIONE_METABOLISM",0.5227,1.64,0.0332,4965,0.259,"GCLC, PGD, GSR, GCLM, G6PD, GGT5, RRM1, TXNDC12, GPX4, SRM, GGT1, GSTM2, GSTM4, GSS, GSTM3, RRM2, ODC1, GPX7, MGST1, GPX3, MGST2, GSTO1, GSTK1, RRM2B",1.47886191629596,0.586700235918748,FALSE
"HCC15","Input","KEGG_GLYCEROLIPID_METABOLISM",0.35194,1.11,0.291,3355,0.681,"GLA, AGPAT3, DGKG, AKR1A1, ALDH9A1, PLPP3, GPAT3, ALDH3A2, DGKD, MBOAT1, ALDH2, TKFC",0.536107011014093,0.166852888087215,FALSE
"HCC15","Input","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.43918,1.38,0.103,2870,0.368,"PLA2G1B, AGPAT3, PTDSS2, DGKG, PTDSS1, GPD2, LYPLA2, MBOAT7, PLA2G4A, ETNK1, PLPP3, GPAT3, LYPLA1, CHPT1, DGKD, GNPAT, MBOAT1",0.987162775294828,0.434152181326482,FALSE
"HCC15","Input","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.25618,0.805,0.765,3612,1,"BHMT, DMGDH, GAMT, SHMT1, MAOA, DLD",0.116338564846382,0,FALSE
"HCC15","Input","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.39976,1.25,0.153,4179,0.484,"ALDH3A1, ENO3, ENO1, PFKP, DLAT, AKR1A1, ALDH3B1, ALDH9A1, G6PC2, LDHA, ALDH3A2, GPI, PGAM1, GALM, PKM, ALDOA, ALDH2, GAPDH, HK3, DLD, ACSS2, LDHAL6B",0.815308569182401,0.315154638355588,FALSE
"HCC15","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.29443,0.924,0.565,4809,0.91,"CHST15, CSGALNACT1, B3GAT3, DSE, CSGALNACT2, B3GAT2, CHST7",0.247951552180562,0.0409586076789064,FALSE
"HCC15","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.27858,-1.02,0.385,15306,0.969,"HS3ST5, NDST3, B3GAT1, HS3ST3B1, B4GALT7, HS3ST1, HS3ST3A1, NDST1, XYLT1, HS6ST2, XYLT2, EXT1",0.414539270491499,0.0136762229492347,FALSE
"HCC15","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",-0.45621,-1.72,0.0244,17191,0.54,"B3GNT7, CHST2, FUT8, ST3GAL1, B3GNT2, B4GALT4, B4GALT2",1.61261017366127,0.267606240177031,FALSE
"HCC15","Input","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.44304,1.37,0.0947,6089,0.348,"HYAL1, GUSB, GALNS, GNS, ARSB, HGSNAT, NAGLU, HEXB, SGSH, HEXA, HYAL3",1.02365002099673,0.458420756053419,FALSE
"HCC15","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.27762,-0.998,0.401,14743,0.981,"GLB1, B3GALT4, ST6GALNAC6, ST8SIA1, ST6GALNAC5, ST3GAL1, SLC33A1",0.396855627379818,0.0083309926200515,FALSE
"HCC15","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.3276,1.02,0.392,71,0.81,"GLA",0.406713932979543,0.0915149811213502,FALSE
"HCC15","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",-0.32609,-1.23,0.192,16056,0.996,"B3GALT1, ABO, B3GALT5, FUT3, ST8SIA1, B3GNT2, ST3GAL6, B4GALT4, B4GALT2",0.71669877129645,0.00174066157630127,FALSE
"HCC15","Input","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.3429,1.07,0.335,2640,0.725,"PIGN, PIGB, DPM2, PGAP1, PIGP, PIGU",0.474955192963155,0.139661993429006,FALSE
"HCC15","Input","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.27868,0.869,0.642,2851,0.96,"PGP, CS",0.192464971931147,0.0177287669604316,FALSE
"HCC15","Input","KEGG_GNRH_SIGNALING_PATHWAY",0.33809,1.07,0.347,3080,0.725,"PLA2G1B, ITPR1, CALM3, ADCY9, ADCY7, CALM1, MAPK8, MAP3K2, MAPK14, PLA2G4A, MAP2K1, CDC42, MAP2K6, PRKACB, MAPK13, ITPR3, PTK2B, MAP2K4",0.459670525209126,0.139661993429006,FALSE
"HCC15","Input","KEGG_GRAFT_VERSUS_HOST_DISEASE",-0.23138,-0.852,0.658,9778,0.977,"IFNG, FASLG, PRF1, KIR2DL1, KIR3DL2, IL2, KLRD1, CD28, KIR3DL1, KIR2DL3, CD80, KLRC1, CD86, IL6, TNF, IL1B",0.181774106386044,0.0101054362812269,FALSE
"HCC15","Input","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.19735,0.618,0.969,2636,1,"BTRC, CSNK1E, BMP4, CSNK1G1, GLI2, CSNK1G2, WNT3, PRKACB",0.0136762229492347,0,FALSE
"HCC15","Input","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.2343,0.739,0.838,675,1,"CD14, CSF2RA, KIT, IL3RA, ITGA1",0.0767559813697235,0,FALSE
"HCC15","Input","KEGG_HISTIDINE_METABOLISM",0.4684,1.47,0.0548,5111,0.343,"AMDHD1, ALDH3A1, TRMT11, ALDH3B1, ALDH9A1, HAL, ALDH3A2, METTL2B, ALDH2, MAOA, BUD23, ALDH7A1, HDC, LCMT2, LCMT1",1.26121944151563,0.464705879957229,FALSE
"HCC15","Input","KEGG_HOMOLOGOUS_RECOMBINATION",0.43939,1.38,0.0858,5951,0.368,"XRCC3, RAD51, BLM, MRE11, RAD54B, POLD3, RPA2, MUS81, RAD54L, RPA1, NBN, XRCC2, POLD1, RAD50, RAD51D, RPA3, RPA4, TOP3A, EME1, RAD52",1.06651271215129,0.434152181326482,FALSE
"HCC15","Input","KEGG_HUNTINGTONS_DISEASE",0.26277,0.816,0.735,4667,1,"NDUFS3, RCOR1, AP2S1, POLR2J2, ITPR1, BDNF, CASP9, VDAC2, APAF1, SOD1, TGM2, ATP5F1B, AP2A2, POLR2E, TBPL1, HDAC1, DCTN4, TBP, SP1, NDUFA9, POLR2D, POLR2A, NDUFV3, CASP8, POLR2C, CREB3L2, COX5A, NDUFB10, ATP5PO, POLR2L, NDUFA2, VDAC1, COX7A2, NDUFB1, ATP5F1C, CLTCL1, NDUFS1, NDUFAB1, POLR2G, ATP5MC3, DNAH1, TFAM, ATP5F1D, COX8A, SIN3A, AP2B1, CLTB, ATP5MC2, CYC1, COX4I1, SDHD",0.133712660915805,0,FALSE
"HCC15","Input","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",-0.21991,-0.827,0.692,14165,1,"MYL2, SGCG, TPM4, PRKAG1, IGF1, IL6, SGCD, TNF, TNNC1, DES, CACNG7, PRKAG2, ITGA9, CACNA1C, ACE, TNNT2, CACNA2D2, LAMA2, CACNA2D3, ITGA7, RYR2, CACNB4, CACNA1D, CACNG4, ITGA4, SLC8A1, ITGB3, TPM1, DMD, CACNA2D1, ITGB8, TPM2, CACNB1, CACNB3",0.159893905543242,0,FALSE
"HCC15","Input","KEGG_INOSITOL_PHOSPHATE_METABOLISM",-0.23102,-0.862,0.619,17903,1,"PIP5K1C, PIK3C3, PLCE1, PIK3CD, ALDH6A1, INPP5J, PLCG1, PLCB1, INPP4B",0.208309350979882,0,FALSE
"HCC15","Input","KEGG_INSULIN_SIGNALING_PATHWAY",0.2936,0.925,0.571,4999,0.917,"PRKAB1, PDE3A, PPP1R3C, PRKAA2, PDPK1, MKNK2, SHC1, INS, SHC3, CALM3, CALM1, MAPK8, MKNK1, AKT1, ARAF, G6PC2, PHKB, MAP2K1, CBL, PHKA1, PRKACB, PPP1CC, IRS1, MTOR, SORBS1, ACACA, HRAS, HK3, MAPK9, AKT2, PRKAR2A, SOCS4, PPP1CA, NRAS, PPP1CB, SOS1, PHKG2, CALML6, HK1, TSC1, PIK3R1, PRKAA1, CALM2, ELK1, ACACB, SOS2",0.243363891754152,0.0376306643299789,FALSE
"HCC15","Input","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-0.19757,-0.752,0.775,17241,0.937,"CXCR4, ITGA4, CCR10, ICOSLG, IL15",0.11069829749369,0.0282604091122217,FALSE
"HCC15","Input","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.17092,0.536,0.987,5338,1,"CSF2RA, CCND3, STAM, CNTF, IL3RA, IFNGR1, STAM2, AKT1, SPRED2, BCL2L1, SPRED1, IL10RB, CBL, IL22RA1, SPRY4, PIAS1, IFNLR1, LEPR, IL13, AKT2, SOCS4, PTPN6, IL13RA1, IFNAR1, SPRY1, SOS1, PIK3R1, STAT2, OSMR, SOS2, PIM1, MPL, IFNAR2, IL4R, IL20RA",0.00568284733036327,0,FALSE
"HCC15","Input","KEGG_LEISHMANIA_INFECTION",0.18164,0.566,0.984,6037,1,"IFNGR1, IRAK4, MAPK14, NFKBIA, MAPK13, PTGS2, RELA, MAP3K7, TGFB1, PTPN6, NFKBIB, ITGB2, ITGB1, ELK1, TAB2, TRAF6, CYBA, MAPK3, TGFB2, IL10",0.00700490156865849,0,FALSE
