"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC44","Input","KEGG_PROTEIN_EXPORT",0.34728,1.07,0.331,3320,0.667,"SEC61B, SEC61A1, SRP19, SRP72, SEC62, HSPA5, SRPRA, SRP68, OXA1L, SPCS1, SRP54, SEC63, SRPRB",0.480172006224281,0.175874166083451,FALSE
"HCC44","Input","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",-0.59487,-1.75,0.0312,9114,0.453,"GLUD2",1.50584540598156,0.343901797987168,FALSE
"HCC44","Input","KEGG_PURINE_METABOLISM",0.26579,0.792,0.675,1982,0.812,"FHIT, NT5E, POLR2I, PNP, PNPT1, ENPP1, AK4, GMPS, PFAS, HPRT1, POLR3G, PAICS, PRPS1, PRPS1L1, PDE6C, POLR1E, ADSL, POLR2K, GART, PPAT, GDA, NME7, DGUOK, PDE4D, NUDT5, GMPR2, APRT, ADK, PDE6D, ENTPD4",0.170696227168975,0.0904439707588247,FALSE
"HCC44","Input","KEGG_PYRIMIDINE_METABOLISM",0.22738,0.71,0.81,1354,0.894,"CDA, NT5E, UPP1, TXNRD1, POLR2I, PNP, TYMP, PNPT1, DHODH, POLR3G, POLR1E, AK3, POLR2K",0.0915149811213502,0.0486624812040823,FALSE
"HCC44","Input","KEGG_PYRUVATE_METABOLISM",-0.22222,-0.647,0.913,8834,0.965,"ACSS2, ACSS1",0.039529222465701,0.0154726866562074,FALSE
"HCC44","Input","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.25467,0.792,0.694,961,0.812,"RAC2, ITGB2, ITGA1, CFL2, ITGA2, MSN, MYH9, DIAPH2, ACTN1, MOS, FGF13, FGF2, SSH1, ACTN4, ITGA3, DIAPH3, ITGB3, PIP4K2A, ARHGEF1, ACTN2, ITGB1, LIMK1, ITGA5, VCL, MYLK, MYL12A, MYL9",0.158640529545145,0.0904439707588247,FALSE
"HCC44","Input","KEGG_REGULATION_OF_AUTOPHAGY",-0.47454,-1.4,0.124,6794,0.583,"GABARAPL1, GABARAPL2, ATG4D, ULK1, PRKAA1, ATG4B",0.906578314837765,0.234331445240986,FALSE
"HCC44","Input","KEGG_RENAL_CELL_CARCINOMA",0.33432,1.03,0.349,181,0.679,"JUN, TGFB1, TGFA, VEGFA, TGFB2",0.45717457304082,0.168130225719498,FALSE
"HCC44","Input","KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.35719,1.1,0.288,1130,0.641,"ANPEP, LNPEP, THOP1",0.540607512240769,0.193141970481183,FALSE
"HCC44","Input","KEGG_RETINOL_METABOLISM",-0.47464,-1.38,0.136,7497,0.566,"RETSAT, PNPLA4, RDH16, ADH4, ADH7, CYP1A1, ADH5, ALDH1A1",0.866461091629782,0.247183568811729,FALSE
"HCC44","Input","KEGG_RIBOFLAVIN_METABOLISM",0.46958,1.49,0.0907,806,0.427,"ACP6, ENPP1",1.0423927129399,0.369572124974976,FALSE
"HCC44","Input","KEGG_RIBOSOME",0.50097,1.52,0.0637,3274,0.412,"RPL37, RPL29, RPL24, RSL24D1, RPS25, RPL11, RPL27, RPL22, RPL18, RPL4, RPL38, RPL12, RPS7, RPL17, RPL32, RPL9, RPL26, RPL37A, RPL28, RPL30, FAU, RPL27A, RPL36, RPL5, RPS27L, MRPL13, RPL13, RPL14, RPL10A, RPS29, RPL3, RPL18A, RPL10, RPL15, RPL35A, RPSA, RPL34, RPL23, RPS16, RPS12, RPLP0, RPL7, RPL36A, RPL36AL, RPL21, RPS11, RPL19, RPL7A, RPS6, RPL23A, RPL13A, RPL6, RPS15A, RPLP1, RPS20, RPS28, RPS21, RPS24, RPS23, RPL35, RPS10, RPL8, RPS3A",1.19586056766465,0.385102783966865,FALSE
"HCC44","Input","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.16714,-0.491,0.998,5983,0.994,"RELA, MAPK10, IKBKB, MAP3K7, MAP3K1, MAPK14, IFIH1, MAPK13, MAPK12, CASP8, DDX58, FADD, TKFC",0.000869458712628891,0.00261361560268669,FALSE
"HCC44","Input","KEGG_RNA_DEGRADATION",0.45354,1.37,0.122,1963,0.416,"EXOSC2, EXOSC9, DIS3, EXOSC1, PNPT1, DCPS, EXOSC5, EXOSC8, EXOSC6, EXOSC3, EXOSC7, DCP2, MTREX, EXOSC4, PAPOLA, ZCCHC7, EXOSC10, LSM6, MPHOSPH6, LSM2",0.913640169325252,0.380906669373257,FALSE
"HCC44","Input","KEGG_RNA_POLYMERASE",0.3448,1.07,0.327,2931,0.667,"POLR2I, POLR3G, POLR1E, POLR2K, POLR3H, POLR1A, POLR3F, POLR3C",0.485452247339714,0.175874166083451,FALSE
"HCC44","Input","KEGG_SELENOAMINO_ACID_METABOLISM",0.54971,1.72,0.0495,2526,0.339,"CTH, GGT1, SCLY, CBS, AHCYL1, MAT2B, MARS2, AHCYL2, MAT1A, BUD23, MAT2A",1.30539480106643,0.469800301796918,FALSE
"HCC44","Input","KEGG_SMALL_CELL_LUNG_CANCER",0.40313,1.27,0.167,799,0.546,"PTGS2, TRAF1, MYC, FHIT, LAMC2, COL4A1, LAMB3, LAMB1, ITGA2, COL4A2, LAMA2, ITGA3, NFKB1, BIRC2, ITGB1",0.777283528852417,0.262807357295263,FALSE
"HCC44","Input","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.27597,0.834,0.644,1519,0.793,"STX11, VAMP5, BET1, VAMP3, STX10, STX16, VAMP8",0.191114132640188,0.100726812682396,FALSE
"HCC44","Input","KEGG_SPHINGOLIPID_METABOLISM",-0.28032,-0.821,0.646,8031,0.827,"ASAH1, DEGS1, NEU1, CERK, SMPD3, GALC",0.189767482004916,0.0824944904474534,FALSE
"HCC44","Input","KEGG_SPLICEOSOME",0.4694,1.41,0.123,3621,0.442,"HNRNPU, THOC1, TXNL4A, SNRPB, DDX46, PRPF31, U2AF1, SNRNP40, NCBP2, SLU7, THOC2, DHX38, SNRNP70, PRPF40A, U2AF2, SNRPA1, CDC40, SNRPF, THOC3, DDX42, PRPF4, LSM6, PRPF6, NCBP1, RBM22, RBM17, DHX16, DDX39B, SNRPD3, PRPF38A, DDX23, CHERP, SMNDC1, LSM2, ZMAT2, PRPF38B, SNRNP27, SF3B6, SRSF8, ACIN1, ALYREF, RBM25, PPIE, DHX8, SRSF2, SNRPG, PRPF3, SNW1, HNRNPC, SNRPC, EFTUD2, SNRPA, SART1, PRPF8, HNRNPM, LSM8, SNU13, TCERG1, SF3B4, PHF5A, SRSF1, RBM8A, SNRNP200, SNRPD1, SNRPD2, CWC15, EIF4A3, SF3B5, SNRPB2, PQBP1, SF3A3, SF3B2, U2SURP, SF3B3, PRPF19, SRSF7, CTNNBL1, SF3A1, SYF2, BCAS2, SRSF3, HNRNPK, PLRG1, WBP11, HNRNPA3, HNRNPA1, PPIL1, SF3A2, TRA2B, SRSF5, MAGOHB",0.910094888560602,0.354577730650908,FALSE
"HCC44","Input","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.35956,1.12,0.285,1511,0.619,"PYGL, GCK, ENPP1, GUSB, GBE1, UGDH, UXS1",0.54515513999149,0.208309350979882,FALSE
"HCC44","Input","KEGG_STEROID_BIOSYNTHESIS",-0.72797,-2.14,0.00326,7448,0.231,"LSS, HSD17B7, DHCR24, CYP51A1, CEL, LIPA, MSMO1, SQLE, SC5D, FDFT1",2.48678239993206,0.636388020107856,TRUE
"HCC44","Input","KEGG_STEROID_HORMONE_BIOSYNTHESIS",-0.72218,-2.12,0.0115,7438,0.175,"CYP21A2, HSD17B7, AKR1C2, AKR1D1, AKR1C3, AKR1C1, STS, SULT2B1, CYP1A1, CYP11B1, HSD11B2",1.93930215964639,0.756961951313706,TRUE
"HCC44","Input","KEGG_SULFUR_METABOLISM",-0.79031,-2.32,0,8714,0.136,"SULT2B1, SUOX, SULT1A1",Inf,0.866461091629782,TRUE
"HCC44","Input","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.44235,1.37,0.152,1123,0.416,"CD40, C3, ACTN1, ACTN4, ACTN2, SNRPB",0.818156412055227,0.380906669373257,FALSE
"HCC44","Input","KEGG_TASTE_TRANSDUCTION",-0.3859,-1.11,0.275,8469,0.676,"SCNN1A, ASIC2",0.560667306169737,0.170053304058364,FALSE
"HCC44","Input","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.69095,-2.01,0.00666,7947,0.235,"IDI1, PMVK, HMGCR, MVK, HMGCS1",2.1765257708297,0.628932137728264,TRUE
"HCC44","Input","KEGG_TGF_BETA_SIGNALING_PATHWAY",-0.25426,-0.741,0.763,7246,0.89,"CREBBP, MAPK1, SKP1, MAPK3, SMAD5, DCN, SMURF2, LTBP1, BMP6, INHBA, ACVR1, FST, THBS1",0.11747546204512,0.0506099933550872,FALSE
"HCC44","Input","KEGG_THYROID_CANCER",-0.53967,-1.6,0.053,7376,0.441,"MAPK1, RXRA, TCF7L2, TCF7L1, MAPK3, CCND1, CDH1, RXRG, TPM3, CTNNB1, NCOA4, TP53, LEF1",1.27572413039921,0.355561410532161,FALSE
"HCC44","Input","KEGG_TIGHT_JUNCTION",-0.389,-1.13,0.273,8009,0.702,"F11R, PRKCD, PATJ, TJP3, EPB41L1, CTNNA2, PARD6G, CTNNA1, LLGL2, SRC, CTNNB1, CGN, MPDZ, PRKCH, MYH14, MYH7B, EPB41L3, PRKCZ, CRB3, JAM3",0.563837352959244,0.153662887870195,FALSE
"HCC44","Input","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.2275,-0.661,0.882,7099,0.959,"PIK3CA, AKT2, MAPK13, MAPK1, SPP1, MAPK3, MAPK12, TOLLIP, CASP8, FADD, STAT1, IL6, MAP2K6, IFNAR1, PIK3CD, TLR3",0.0545314148681803,0.0181813928293364,FALSE
"HCC44","Input","KEGG_TRYPTOPHAN_METABOLISM",0.28792,0.877,0.554,925,0.772,"KYNU, ALDH2, EHHADH, WARS2",0.25649023527157,0.112382699664264,FALSE
"HCC44","Input","KEGG_TYPE_II_DIABETES_MELLITUS",-0.48482,-1.4,0.135,6047,0.583,"PKLR, MAPK10, PKM, IKBKB, PIK3R1, PIK3R2, IRS1, INSR, PIK3CA, MAPK1, MAPK3, HK1, PRKCD, PIK3CD, PRKCZ",0.869666231504994,0.234331445240986,FALSE
"HCC44","Input","KEGG_TYROSINE_METABOLISM",-0.42058,-1.25,0.208,7308,0.58,"ALDH3A1, LCMT1, MAOB, MAOA, TAT, DDC, ADH4, ADH7, ADH5",0.681936665037238,0.236572006437063,FALSE
"HCC44","Input","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.45108,-1.34,0.132,7081,0.571,"NFATC2, PIK3CA, RAF1, PPP3CC, TEC, PRKCQ, AKT2, PAK4, MAPK13, MAPK1, VAV2, MAPK3, MAPK12, NFKBIE, GRB2, PTPN6, PLCG1, SOS1, VAV3, PDPK1, PTPRC, NCK2, PAK5, PAK6, GSK3B, PIK3CD, PPP3R1",0.87942606879415,0.243363891754152,FALSE
"HCC44","Input","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",-0.23239,-0.68,0.881,5967,0.944,"CUL5, UBA2, ANAPC7, UBE2D2, TRIM37, CUL4B, FBXW11, UBE2G1, DDB2, UBE2F, MAP3K1, UBE2J1, CUL3, UBE4B, FBXO2, NHLRC1, BTRC, UBA1, DDB1, SKP1, ANAPC4, COP1, FZR1, CDC20, UBE2R2, CUL7, HERC1, FBXW7, SMURF2, KEAP1, PIAS1, MGRN1, KLHL13, UBE2C",0.0550240915879521,0.025028005701931,FALSE
"HCC44","Input","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-0.28336,-0.827,0.692,7143,0.837,"IARS2, BCAT2",0.159893905543242,0.07727454200674,FALSE
"HCC44","Input","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.21887,-0.629,0.912,8659,0.974,"ACADS, ABAT, HMGCS1",0.0400051616715838,0.0114410431213845,FALSE
"HCC44","Input","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",-0.27061,-0.797,0.684,7010,0.842,"GNA13, PLCB2, GNAQ, RAF1, PRKCQ, ADCY9, PLCB3, MAPK1, ARHGEF12, MAPK3, GNA11, GNA12, KCNMA1, NPR2, ARHGEF11, PRKCD, CALM2, PRKCH, CALML3, PLCB4",0.164943898279884,0.0746879085003505,FALSE
"HCC44","Input","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.39997,-1.18,0.262,6986,0.706,"DYNLL2, DYNLL1, ADCY9, RAB5B, RAB11A, AVP, AQP3, ARHGDIB",0.581698708680255,0.151195298948196,FALSE
"HCC44","Input","KEGG_VEGF_SIGNALING_PATHWAY",0.30469,0.923,0.495,170,0.776,"RAC2, PTGS2, PLA2G4A, VEGFA",0.305394801066431,0.110138278741812,FALSE
"HCC44","Input","KEGG_VIBRIO_CHOLERAE_INFECTION",-0.25372,-0.747,0.772,6568,0.89,"KDELR3, ATP6V0D1, ATP6V1B2, ATP6V1A, ATP6V1E1, ATP6V1B1, ATP6V0A1, ATP6V1C2, ADCY9, ATP6V1H, ATP6V1F, ATP6V1C1, ATP6V1D, PLCG1, SLC12A2, PLCG2",0.112382699664264,0.0506099933550872,FALSE
"HCC44","Input","KEGG_VIRAL_MYOCARDITIS",0.46775,1.42,0.117,670,0.475,"RAC2, ITGB2, ICAM1, CD40, MYH11, MYH9, LAMA2, CD55",0.931814138253838,0.323306390375133,FALSE
"HCC44","Input","KEGG_WNT_SIGNALING_PATHWAY",-0.31185,-0.901,0.528,6099,0.746,"DVL3, CTBP1, MAPK10, SMAD2, FBXW11, AXIN1, PPP3CB, ROCK1, PPP2R5C, CHD8, MAP3K7, PPP2CA, EP300, PPP2R5E, PLCB1, APC, WNT5A, PPP2R5A, BTRC, CSNK1E, PPP2R5D, FZD1, PLCB2, NFATC2, PPP2R5B, PPP3CC, CAMK2B, CREBBP, WNT11, PLCB3, LRP6, TCF7L2, SKP1, TCF7L1, VANGL1, CCND1, CAMK2D, FZD6, DAAM1, CSNK1A1, CTNNB1, GSK3B, RAC3, VANGL2, PPP3R1, TP53, PLCB4, LEF1",0.277366077466188,0.127261172527331,FALSE
"H1299","Input","KEGG_ABC_TRANSPORTERS",-0.27599,-0.873,0.599,8317,0.739,"ABCG2, ABCB6, ABCD3, ABCA2, ABCC2",0.222573177610689,0.131355561605174,FALSE
"H1299","Input","KEGG_ACUTE_MYELOID_LEUKEMIA",-0.24869,-0.785,0.737,6104,0.868,"PIK3R2, RUNX1, KRAS, NRAS, KIT, PIK3R3, BRAF, MAPK3, GRB2, SOS1, STAT3, HRAS, STAT5A, TCF7L2, RPS6KB2, PIM1, TCF7L1, PIK3CD, CCND1, LEF1, CEBPA",0.132532512140949,0.0614802748235081,FALSE
"H1299","Input","KEGG_ADHERENS_JUNCTION",-0.40719,-1.26,0.196,7299,0.361,"RAC1, PARD3, IGF1R, TCF7L2, WASF2, SRC, SORBS1, CREBBP, TCF7L1, EP300, LMO7, INSR, LEF1, ERBB2, PTPRM, ACTG1, BAIAP2, PTPN6, CTNNB1, CTNND1, NECTIN1, CTNNA1, CTNNA2, RAC2, CDH1",0.707743928643524,0.442492798094342,FALSE
"H1299","Input","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",-0.34377,-1.09,0.317,8606,0.481,"IRS2, CAMKK1, ACSL1, NFKBIA, RXRG, RXRA, ACSL5, PRKCQ",0.498940737782249,0.317854923626168,FALSE
"H1299","Input","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",-0.512,-1.61,0.0495,8299,0.19,"GFPT1, GLUL, CPS1, ABAT, ASS1, GLUD2",1.30539480106643,0.721246399047171,TRUE
"H1299","Input","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",-0.47784,-1.51,0.0708,7168,0.231,"ATP1A3, PDPK1, SFN, ATP1A1, SLC9A3R2, ATP1B3, ATP1A4, PIK3CD, ATP1B1, INSR, IRS2, HSD11B2",1.14996674231023,0.636388020107856,FALSE
"H1299","Input","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",-0.73163,-2.33,0.00368,8416,0.0412,"PLA2G12A, ACOX1, PLA2G4A, FADS2",2.43415218132648,1.38510278396687,TRUE
"H1299","Input","KEGG_ALZHEIMERS_DISEASE",0.18642,0.598,0.957,3800,1,"TNFRSF1A, PLCB4, CYC1, BAD, COX6C, NDUFA9, PSEN1, CYCS, NDUFB4, UQCRQ, MME, GAPDH, NDUFS2, CAPN2, CHP1, NDUFB7, NDUFS7, COX7B, NDUFB5, NDUFS5, NDUFB3, NDUFA4, NDUFC2, ITPR1, PPP3CC, NDUFS3, UQCRFS1, CASP3, NDUFA5, NDUFA2, ATP5PO, NDUFA6, NDUFA10, COX4I1, COX6B1, ITPR2, ATP5PB, NDUFB10, NDUFB9, GRIN1, NCSTN, SDHD, COX5A, ADAM17, UQCRC2, FADD, APAF1, NDUFB2, CASP9, NDUFA8, ATP5PF, NDUFC1, NDUFB6, ATP5F1B, COX6A1, SDHC, UQCR10, UQCRB",0.0190880622231565,0,FALSE
"H1299","Input","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.35339,1.12,0.292,1225,0.936,"RARS2, DARS2, YARS2, AARS2",0.534617148551582,0.0287241512618947,FALSE
"H1299","Input","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",-0.26716,-0.834,0.666,7688,0.799,"GMPPA, UGDH, GMDS, HK1, CYB5R1, GFPT1, PGM1, MPI, UXS1, GALT, PMM2, GALE",0.176525770829699,0.0974532206860086,FALSE
"H1299","Input","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.34158,1.07,0.342,1049,0.872,"NEFH, TNFRSF1A, PRPH, PRPH2, MAP2K3, TOMM40, BAD, NEFM, DAXX, CYCS",0.465973893943865,0.0594835150674328,FALSE
"H1299","Input","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.31939,-0.993,0.409,7289,0.579,"PSME2, CREB1, CTSB, B2M, PDIA3, PSME1, CANX, CD74, CALR, CTSS, IFI30",0.388276691992658,0.237321436272564,FALSE
"H1299","Input","KEGG_APOPTOSIS",0.20589,0.655,0.92,1231,1,"TNFRSF1A, RIPK1, TNFRSF10A, IRAK4, BIRC2, ENDOG, BAD, EXOG, CYCS, AKT1, IRAK1",0.0362121726544447,0,FALSE
"H1299","Input","KEGG_ARACHIDONIC_ACID_METABOLISM",-0.64437,-2.01,0.00737,8030,0.0878,"CBR1, GPX2, ALOX5, GGT1, PLA2G12A, GPX6, GPX7, CYP2J2, PTGS2, PTGES, PLA2G4A, EPHX2, GPX1",2.13253251214095,1.0565054840939,TRUE
"H1299","Input","KEGG_ARGININE_AND_PROLINE_METABOLISM",-0.54637,-1.73,0.0414,7582,0.14,"MAOA, ALDH18A1, PYCR3, OAT, ALDH3A2, GAMT, CKMT2, GLUL, PYCR1, PYCR2, AGMAT, GATM, ARG2, P4HA2, P4HA1, ALDH2, ARG1, MAOB, CPS1, ALDH1B1, ASS1, GLUD2",1.3829996588791,0.853871964321762,TRUE
"H1299","Input","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",-0.37732,-1.21,0.183,8316,0.387,"ITGAV, LEF1, ACTG1, DSG2, ITGA7, PKP2, CTNNB1, ITGB4, GJA1, DSC2, CTNNA1, SGCD, CTNNA2, ITGB6",0.737548910269571,0.412289034981089,FALSE
"H1299","Input","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",-0.74763,-2.33,0,7164,0.0412,"ALDH9A1, UGDH, ALDH3A2, ALDH2, ALDH1B1",Inf,1.38510278396687,TRUE
"H1299","Input","KEGG_AXON_GUIDANCE",-0.4094,-1.29,0.17,8174,0.343,"PLXNB1, DPYSL2, PLXNB2, SEMA7A, SEMA4D, EPHB2, SEMA3A, EFNB2, EPHA1, UNC5B, SEMA6A, EPHA4, L1CAM, RAC2, ABLIM1, ABLIM3, PLXNA2, ABLIM2",0.769551078621726,0.464705879957229,FALSE
"H1299","Input","KEGG_BASAL_CELL_CARCINOMA",-0.64483,-2.03,0.00929,7556,0.0914,"TCF7L2, FZD7, GSK3B, APC, TCF7L1, SHH, LEF1, WNT16, CTNNB1, SUFU, TP53, WNT11",2.03198428600636,1.03905380426617,TRUE
"H1299","Input","KEGG_BASAL_TRANSCRIPTION_FACTORS",0.23949,0.769,0.771,3786,1,"TAF2, TBP, GTF2I, TAF9B, GTF2A1, GTF2H4, GTF2A2, TAF6, TAF1, TAF5, TAF13",0.112945621949043,0,FALSE
"H1299","Input","KEGG_BASE_EXCISION_REPAIR",-0.37405,-1.16,0.26,7169,0.407,"SMUG1, XRCC1, FEN1, NTHL1, LIG1, APEX1, MPG, APEX2, LIG3, PARP1, TDG",0.585026652029182,0.39040559077478,FALSE
"H1299","Input","KEGG_BETA_ALANINE_METABOLISM",-0.58082,-1.83,0.0162,7164,0.127,"ALDH9A1, SRM, EHHADH, HIBCH, ALDH3A2, ALDH2, ABAT, ALDH1B1",1.79048498545737,0.896196279044043,TRUE
"H1299","Input","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.28374,0.881,0.546,786,1,"ELOVL2, ELOVL5, HACD1, ACOX3",0.262807357295263,0,FALSE
"H1299","Input","KEGG_BLADDER_CANCER",-0.35677,-1.11,0.302,8433,0.463,"CCND1, THBS1, ERBB2, TP53, CDH1",0.519993057042849,0.334419008982047,FALSE
"H1299","Input","KEGG_BUTANOATE_METABOLISM",-0.60337,-1.89,0.0231,8426,0.119,"HMGCS2, BDH2, HMGCS1, ACADS, BDH1, ALDH2, ABAT, ALDH1B1, ACSM3",1.63638802010786,0.924453038607469,TRUE
"H1299","Input","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.31263,-0.996,0.405,7871,0.581,"GSK3B, PIK3AP1, PIK3CD, BTK, PTPN6, SYK, NFKBIA, CD81, INPP5D, RAC2",0.392544976785331,0.235823867609669,FALSE
"H1299","Input","KEGG_CALCIUM_SIGNALING_PATHWAY",-0.33568,-1.03,0.366,6674,0.556,"PPP3CB, CALML3, PHKA2, GNAS, ERBB4, CAMK2D, CAMK2G, ATP2B1, ADCY9, GNA11, ATP2A3, GNAQ, SLC25A4, PRKACB, ITPKB, LTB4R2, PTK2B, P2RX4, ATP2B2, ATP2B4, ERBB2, BST1, ERBB3, MYLK, PLCB1, TNNC1, CACNA1A, TNNC2",0.436518914605589,0.254925208417942,FALSE
"H1299","Input","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.36738,1.18,0.241,755,0.887,"TPM2, SLC8A1, CACNA2D1, SLC9A6, CYC1, COX6C",0.617982957425132,0.0520763801682736,FALSE
"H1299","Input","KEGG_CELL_ADHESION_MOLECULES_CAMS",-0.53518,-1.7,0.0352,8105,0.149,"CD58, NEO1, VCAM1, CD274, ITGAV, ITGB2, PTPRM, F11R, CNTN1, SDC3, NECTIN1, CLDN3, SDC1, CLDN4, CLDN6, ALCAM, L1CAM, CD276, SDC2, CDH1, NRCAM, CD99, CADM1, CDH15, CDH3, ICAM2, CLDN7",1.45345733652187,0.826813731587726,TRUE
"H1299","Input","KEGG_CELL_CYCLE",0.33724,1.09,0.317,3160,0.864,"TGFB1, ESPL1, TTK, CDK6, CDK1, BUB1, CCNB1, PRKDC, ANAPC4, ORC3, ANAPC5, ORC4, CDC20, DBF4, CDC45, ORC5, CDC16, YWHAZ, CCNB2, ORC1, MYC, CHEK1, CDC27, ORC2, ANAPC1, PLK1, CDK7, ANAPC7, CDC23, MAD2L2, MCM7, SMC3, ANAPC2, YWHAB, MCM2, SMC1A, MAD1L1, YWHAQ, ANAPC10, CDC25C, SMC1B, CUL1, BUB1B, MCM6, MCM4, MCM5, RB1, SMAD3, TGFB2",0.498940737782249,0.0634862575211067,FALSE
"H1299","Input","KEGG_CHEMOKINE_SIGNALING_PATHWAY",-0.31113,-0.974,0.424,6212,0.593,"KRAS, NRAS, PIK3R3, BRAF, CCR4, GNB2, MAPK3, GNG2, RHOA, ARRB2, STAT2, GRB2, GNB1, GNB4, SOS1, STAT3, CCL13, HRAS, WASL, ADCY9, CCL15, RAC1, PARD3, GNG10, VAV2, PREX1, PRKACB, GSK3B, STAT1, GNB3, PIK3CD, ELMO1, PTK2B, GRK2, PRKCD, NFKBIA, ADCY5, PLCB1, CCL20, RAC2, ARRB1",0.372634143407267,0.226945306635737,FALSE
"H1299","Input","KEGG_CHRONIC_MYELOID_LEUKEMIA",0.19833,0.636,0.91,1929,1,"TGFB1, CDK6, CBL, BAD, AKT1, MYC, MECOM, SHC1, AKT2, CRK, AKT3",0.0409586076789064,0,FALSE
"H1299","Input","KEGG_CITRATE_CYCLE_TCA_CYCLE",-0.36967,-1.17,0.243,7037,0.4,"IDH3G, DLAT, SUCLA2, ACO2, ACLY, PCK2, SUCLG2, MDH1, SUCLG1, PC, IDH1, IDH2",0.614393726401688,0.397940008672038,FALSE
"H1299","Input","KEGG_COLORECTAL_CANCER",-0.20836,-0.657,0.919,7871,0.973,"GSK3B, APC, TCF7L1, PIK3CD, CCND1, LEF1, CTNNB1, TP53, RAC2",0.0366844886138887,0.0118871597316481,FALSE
"H1299","Input","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",-0.43013,-1.36,0.133,7894,0.304,"F8, SERPING1, C5, PROC, CD46, FGA, FGG, TFPI, FGB, PLG, F3, PROS1, SERPINA1, CD55, SERPINF2, A2M, C4A, SERPINC1",0.876148359032914,0.517126416391246,FALSE
"H1299","Input","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.26869,0.85,0.592,1334,1,"LDHB, CBS, DNMT1, SDS, CDO1, GOT1, SMS",0.22767829327708,0,FALSE
"H1299","Input","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.21322,0.683,0.866,605,1,"TGFB1, TNFRSF1A, CD70, TNFRSF10A, OSMR",0.0624821079826534,0,FALSE
"H1299","Input","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",-0.30925,-1.02,0.38,8812,0.567,"NFKBIA, IL6, TREX1, IL18, PYCARD",0.42021640338319,0.246416941107093,FALSE
"H1299","Input","KEGG_DILATED_CARDIOMYOPATHY",0.39562,1.3,0.16,211,0.779,"TGFB1, ITGA4, TPM2, SLC8A1, ITGA3, DES, CACNA2D1",0.795880017344075,0.108462542327436,FALSE
"H1299","Input","KEGG_DNA_REPLICATION",0.41963,1.32,0.15,3133,0.802,"PRIM1, PRIM2, POLA1, POLE, POLA2, POLE2, DNA2, RFC3, POLE3, RFC2, RFC5, RFC4, MCM7, MCM2, RNASEH2A, MCM6, MCM4, MCM5, RFC1",0.823908740944319,0.0958256317158365,FALSE
"H1299","Input","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.26076,0.831,0.653,6901,1,"ETS1, EGFR, NOTCH2, MAPK1, MAP2K1, ETV6, NOTCH3, NOTCH1, KRAS, MAPK3, GRB2, SOS1",0.185086818724926,0,FALSE
"H1299","Input","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",-0.61305,-1.96,0.0164,8247,0.108,"GSTM3, CYP3A5, ALDH3A1, MGST3, GSTM4, GSTP1, MAOB, GSTM1, ALDH1A3, MGST1, GSTZ1, GSTT2",1.7851561519523,0.96657624451305,TRUE
"H1299","Input","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.33138,-1.04,0.358,8546,0.553,"CYP3A5, CES1, CES2, CDA",0.446116973356126,0.257274868695302,FALSE
